Year,Industry sector,Industry higher sub-category,Industry middle sub-category,Industry lower sub-category,Observation status,Unit multiplier,Unit measure,Value
2002,Human health and social activities,Residential care and social work activities,Residential care activities,,Undefined,Units,Percentage (%),1.054267181650586
2002,Human health and social activities,Residential care and social work activities,Social work activities without accommodation,,Undefined,Units,Percentage (%),1.4208319532307991
2002,"Arts, entertainment and recreation",,,,Undefined,Units,Percentage (%),1.7882551903182262
2002,"Arts, entertainment and recreation","Creative, arts and entertainment activities and libraries, archives, museums and other cultural activities and gambling and betting activities",,,Undefined,Units,Percentage (%),0.9057526489026309
2002,"Arts, entertainment and recreation","Creative, arts and entertainment activities and libraries, archives, museums and other cultural activities and gambling and betting activities","Creative, arts and entertainment activities",,Undefined,Units,Percentage (%),0.3475354528369781
2002,"Arts, entertainment and recreation","Creative, arts and entertainment activities and libraries, archives, museums and other cultural activities and gambling and betting activities","Libraries, archives, museums and other cultural activities",,Undefined,Units,Percentage (%),0.1307729122655405
2002,"Arts, entertainment and recreation","Creative, arts and entertainment activities and libraries, archives, museums and other cultural activities and gambling and betting activities",Gambling and betting activities,,Undefined,Units,Percentage (%),0.4599944342819616
2002,"Arts, entertainment and recreation","Creative, arts and entertainment activities and libraries, archives, museums and other cultural activities and gambling and betting activities",Sports activities and amusement and recreation activities,,Undefined,Units,Percentage (%),0.9178427047958893
2002,Other service activities,,,,Undefined,Units,Percentage (%),1.832895396693334
2002,Other service activities,Activities of membership organisations,,,Undefined,Units,Percentage (%),0.4227942623027049
2002,Other service activities,Repair of computers and personal and household goods,,,Undefined,Units,Percentage (%),0.1458675974340466
2002,Other service activities,Other personal service activities,,,Undefined,Units,Percentage (%),1.3120214501914735
2002,Activities of households as employers,,,,Undefined,Units,Percentage (%),0.3004629275247649
2003,"Agriculture, forestry and fishing",,,,Undefined,Units,Percentage (%),0.7774575400293338
2003,"Agriculture, forestry and fishing","Crop and animal production, hunting and related service activities",,,Undefined,Units,Percentage (%),0.7248976154829488
2003,"Agriculture, forestry and fishing",Forestry and logging,,,Undefined,Units,Percentage (%),0.0275610671534403
2003,"Agriculture, forestry and fishing",Fishing and aquaculture,,,Undefined,Units,Percentage (%),0.0368404214211815
2003,Mining and quarrying,,,,Undefined,Units,Percentage (%),1.6249949794538476
2003,Mining and quarrying,Mining of coal and lignite,,,Undefined,Units,Percentage (%),0.1041503643185283
2003,Mining and quarrying,Extraction of crude petroleum and natural gas,,,Undefined,Units,Percentage (%),1.330756350471516
2003,Mining and quarrying,Mining of metal ores,,,Undefined,Units,Percentage (%),0.0
2003,Mining and quarrying,Other mining and quarrying,,,Undefined,Units,Percentage (%),0.1387748205414434
2003,Mining and quarrying,Mining support service activities,,,Undefined,Units,Percentage (%),0.0610082918647762
2003,Manufacturing,,,,Undefined,Units,Percentage (%),12.51507895068508
2003,Manufacturing,"Manufacture of food products, beverages and tobacco",,,Undefined,Units,Percentage (%),1.9043450922603264
2003,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of food products,,Undefined,Units,Percentage (%),1.41537852148032
2003,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Processing and preserving of meat and production of meat products,Undefined,Units,Percentage (%),0.2399474816248011
2003,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of food products,"Processing and preserving of fish, crustaceans, molluscs, fruit and vegetables",Undefined,Units,Percentage (%),0.132403920596427
2003,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Vegetable and animal oils and fats,Undefined,Units,Percentage (%),0.0041549347467498
2003,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Dairy products,Undefined,Units,Percentage (%),0.1262407673887481
2003,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of food products,"Grain mill products, starches and starch products",Undefined,Units,Percentage (%),0.1450764715740139
2003,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Bakery and farinaceous products,Undefined,Units,Percentage (%),0.2141868861949523
2003,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Other food products,Undefined,Units,Percentage (%),0.5411802507641618
2003,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Prepared animal feeds,Undefined,Units,Percentage (%),0.0630165103257053
2003,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of beverages,,Undefined,Units,Percentage (%),0.290083694235582
2003,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of beverages,Alcoholic beverages,Undefined,Units,Percentage (%),0.1861410766543911
2003,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of beverages,Soft drinks; production of mineral waters and other bottled waters,Undefined,Units,Percentage (%),0.1209086011304192
2003,Manufacturing,"Manufacture of food products, beverages and tobacco",Tobacco products,,Undefined,Units,Percentage (%),0.2761646628339702
2003,Manufacturing,"Manufacture of textiles, wearing apparel and leather products",,,Undefined,Units,Percentage (%),0.5514983387185904
2003,Manufacturing,"Manufacture of textiles, wearing apparel and leather products",Textiles,,Undefined,Units,Percentage (%),0.3504687458883458
2003,Manufacturing,"Manufacture of textiles, wearing apparel and leather products",Wearing apparel,,Undefined,Units,Percentage (%),0.1774849625986624
2003,Manufacturing,"Manufacture of textiles, wearing apparel and leather products",Leather and related products,,Undefined,Units,Percentage (%),0.0344859583980233
2003,Manufacturing,"Manufacture of wood and paper products, and printing",,,Undefined,Units,Percentage (%),1.1319427228395378
2003,Manufacturing,"Manufacture of wood and paper products, and printing","Wood and products of wood and cork, except furniture; articles of straw and plaiting materials",,Undefined,Units,Percentage (%),0.3143208135916225
2003,Manufacturing,"Manufacture of wood and paper products, and printing",Paper and paper products,,Undefined,Units,Percentage (%),0.3373114525236381
2003,Manufacturing,"Manufacture of wood and paper products, and printing",Printing and reproduction of recorded media,,Undefined,Units,Percentage (%),0.4814184393234104
2003,Manufacturing,"Manufacture of coke, and refined petroleum products",,,Undefined,Units,Percentage (%),0.1956974265719157
2003,Manufacturing,Manufacture of chemicals and chemical products,,,Undefined,Units,Percentage (%),0.8092427908419698
2003,Manufacturing,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,"Industrial gases, inorganics and fertilisers (all inorganic chemicals)",Undefined,Units,Percentage (%),0.0673791918097926
2003,Manufacturing,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,Petrochemicals,Undefined,Units,Percentage (%),0.2103781960104316
2003,Manufacturing,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,"Dyestuffs, agro-chemicals",Undefined,Units,Percentage (%),0.0605927983901012
2003,Manufacturing,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,"Paints, varnishes and similar coatings, printing ink and mastics",Undefined,Units,Percentage (%),0.0967407306868245
2003,Manufacturing,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,"Soap and detergents, cleaning and polishing preparations, perfumes and toilet preparations",Undefined,Units,Percentage (%),0.2107244405726608
2003,Manufacturing,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,Other chemical products,Undefined,Units,Percentage (%),0.1907807537882617
2003,Manufacturing,Manufacture of basic pharmaceutical products and pharmaceutical preparations,,,Undefined,Units,Percentage (%),1.0437196083835505
2003,Manufacturing,"Manufacture of rubber and plastics products, and other non-metallic mineral products",,,Undefined,Units,Percentage (%),1.0424731279595254
2003,Manufacturing,"Manufacture of rubber and plastics products, and other non-metallic mineral products",Rubber and plastic products,,Undefined,Units,Percentage (%),0.6742074115726013
2003,Manufacturing,"Manufacture of rubber and plastics products, and other non-metallic mineral products",Manufacture of other non-metallic mineral products,,Undefined,Units,Percentage (%),0.3869629227472982
2003,Manufacturing,"Manufacture of rubber and plastics products, and other non-metallic mineral products",Manufacture of other non-metallic mineral products,"Glass, refractory, clay, porcelain, ceramic, stone products",Undefined,Units,Percentage (%),0.1888417842397785
2003,Manufacturing,"Manufacture of rubber and plastics products, and other non-metallic mineral products",Manufacture of other non-metallic mineral products,"Cement, lime, plaster and articles of concrete, cement and plaster",Undefined,Units,Percentage (%),0.195974422221699
2003,Manufacturing,Manufacture of basic metals and metal products,,,Undefined,Units,Percentage (%),1.4904443425716
2003,Manufacturing,Manufacture of basic metals and metal products,Manufacture of basic metals,,Undefined,Units,Percentage (%),0.386616678185069
2003,Manufacturing,Manufacture of basic metals and metal products,,Basic iron and steel,Undefined,Units,Percentage (%),0.2804580954056117
2003,Manufacturing,Manufacture of basic metals and metal products,,Other basic metals and casting,Undefined,Units,Percentage (%),0.1410600346521558
2003,Manufacturing,Manufacture of basic metals and metal products,"Manufacture of fabricated metal products, except machinery and equipment",,Undefined,Units,Percentage (%),1.1169157088387929
2003,Manufacturing,Manufacture of basic metals and metal products,"Manufacture of fabricated metal products, except machinery and equipment","Fabricated metal products, excluding weapons and ammunition",Undefined,Units,Percentage (%),1.0364484725767382
2003,Manufacturing,Manufacture of basic metals and metal products,"Manufacture of fabricated metal products, except machinery and equipment",Weapons and ammunition,Undefined,Units,Percentage (%),0.0853146601332626
2003,Manufacturing,"Manufacturing of computer, electronic and optical products",,,Undefined,Units,Percentage (%),1.0432348659964297
2003,Manufacturing,Manufacture of electrical equipment,,,Undefined,Units,Percentage (%),0.3887633944708898
2003,Manufacturing,Manufacture of machinery and equipment not elsewhere classified,,,Undefined,Units,Percentage (%),1.0343710052033632
2003,Manufacturing,Manufacture of transport equipment,,,Undefined,Units,Percentage (%),1.0726656537859072
2003,Manufacturing,Manufacture of transport equipment,"Motor vehicles, trailers and semi-trailers",,Undefined,Units,Percentage (%),0.9034213117682988
2003,Manufacturing,Manufacture of transport equipment,Manufacture of other transport equipment,,Undefined,Units,Percentage (%),0.3455520731046919
2003,Manufacturing,Manufacture of transport equipment,Manufacture of other transport equipment,Building of ships and boats,Undefined,Units,Percentage (%),0.0619777766390178
2003,Manufacturing,Manufacture of transport equipment,Manufacture of other transport equipment,Air and spacecraft and related machinery,Undefined,Units,Percentage (%),0.2682702868151455
2003,Manufacturing,Manufacture of transport equipment,Manufacture of other transport equipment,Other transport equipment,Undefined,Units,Percentage (%),0.0224366476324489
2003,Manufacturing,Other manufacturing and repair,,,Undefined,Units,Percentage (%),1.0180975107785932
2003,Manufacturing,Furniture and other manufacturing,,,Undefined,Units,Percentage (%),0.5820371091072015
2003,Manufacturing,Furniture and other manufacturing,Furniture,,Undefined,Units,Percentage (%),0.2833665497283365
2003,Manufacturing,Furniture and other manufacturing,Other manufacturing,,Undefined,Units,Percentage (%),0.3056646995358937
2003,Manufacturing,Furniture and other manufacturing,Repair and installation of machinery and equipment,,Undefined,Units,Percentage (%),0.4231801039564674
2003,Manufacturing,Furniture and other manufacturing,Repair and installation of machinery and equipment,Repair and maintenance of ships and boats,Undefined,Units,Percentage (%),0.0118415640282369
2003,Manufacturing,Furniture and other manufacturing,Repair and installation of machinery and equipment,Repair and maintenance of aircraft and spacecraft,Undefined,Units,Percentage (%),0.0988181980601994
2003,Manufacturing,Furniture and other manufacturing,Repair and installation of machinery and equipment,Rest of repair; installation,Undefined,Units,Percentage (%),0.3378654438232047
2003,"Electricity, gas, steam and air conditioning supply",,,,Undefined,Units,Percentage (%),1.7624540706588203
2003,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution",,Undefined,Units,Percentage (%),1.28020464438606
2003,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply",Gas; distribution of gaseous fuels through mains; steam and air conditioning supply,,Undefined,Units,Percentage (%),0.4904207979413684
2003,"Water supply; sewerage, waste management and remediation activities",,,,Undefined,Units,Percentage (%),1.300979318119809
2003,"Water supply; sewerage, waste management and remediation activities","Water collection, treatment and supply",,,Undefined,Units,Percentage (%),0.5517060854559279
2003,"Water supply; sewerage, waste management and remediation activities","Sewerage, waste collection, treatment and disposal activities; materials recovery and remediation activities and other waste management services",Remediation activities and other waste management services,,Undefined,Units,Percentage (%),0.7864598986472917
2003,"Water supply; sewerage, waste management and remediation activities","Sewerage, waste collection, treatment and disposal activities; materials recovery and remediation activities and other waste management services",Sewerage,,Undefined,Units,Percentage (%),0.404967639983214
2003,"Water supply; sewerage, waste management and remediation activities","Sewerage, waste collection, treatment and disposal activities; materials recovery and remediation activities and other waste management services","Waste collection, treatment and disposal activities; materials recovery",,Undefined,Units,Percentage (%),0.3682657163869241
2003,"Water supply; sewerage, waste management and remediation activities","Sewerage, waste collection, treatment and disposal activities; materials recovery and remediation activities and other waste management services",Remediation activities and other waste management services,,Undefined,Units,Percentage (%),0.0182817128856991
2003,Construction,,,,Undefined,Units,Percentage (%),6.802459167378776
2003,Construction,Construction of buildings,,,Undefined,Units,Percentage (%),2.28092067814075
2003,Construction,Civil engineering,,,Undefined,Units,Percentage (%),1.3560322035142438
2003,Construction,Specialised construction activities,,,Undefined,Units,Percentage (%),3.166337272673133
2003,Wholesale and retail trade; repair of motor vehicles and motorcycles,,,,Undefined,Units,Percentage (%),10.355967109536545
2003,Wholesale and retail trade; repair of motor vehicles and motorcycles,Wholesale and retail trade and repair of motor vehicles and motorcycles,,,Undefined,Units,Percentage (%),1.474932586183734
2003,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Wholesale trade, except of motor vehicles and motorcycles",,,Undefined,Units,Percentage (%),3.839436701646601
2003,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade, except of motor vehicles and motorcycles",,,Undefined,Units,Percentage (%),5.0762222779291255
2003,Transportation and storage,,,,Undefined,Units,Percentage (%),4.95108949313951
2003,Transportation and storage,Land transport and transport via pipelines,,,Undefined,Units,Percentage (%),1.8092663354722012
2003,Transportation and storage,Land transport and transport via pipelines,Rail transport,,Undefined,Units,Percentage (%),0.2212502752644269
2003,Transportation and storage,Land transport and transport via pipelines,"Land transport services and transport services via pipelines, excluding rail transport",,Undefined,Units,Percentage (%),1.606436270918365
2003,Transportation and storage,Water transport,,,Undefined,Units,Percentage (%),0.5909009699002677
2003,Transportation and storage,Air transport,,,Undefined,Units,Percentage (%),0.2166105981305563
2003,Transportation and storage,Warehousing and support activities for transportation,,,Undefined,Units,Percentage (%),1.4608750569572304
2003,Transportation and storage,Postal and courier activities,,,Undefined,Units,Percentage (%),0.9669918133935704
2003,Accommodation and food services,,,,Undefined,Units,Percentage (%),2.9153792139694445
2003,Accommodation and food services,Accommodation,,,Undefined,Units,Percentage (%),0.7442873109677813
2003,Accommodation and food services,Food and beverage service activities,,,Undefined,Units,Percentage (%),2.1730308725501466
2003,Information and communication,,,,Undefined,Units,Percentage (%),5.343107586495354
2003,Information and communication,Publishing audio visual broadcsting,,,Undefined,Units,Percentage (%),1.787106683489536
2003,Information and communication,Publishing audio visual broadcsting,Publishing activities,,Undefined,Units,Percentage (%),1.053275958301075
2003,Information and communication,"Motion picture, video and tv programme production, sound recording and music publishing activities and programming and broadcasting activities",,,Undefined,Units,Percentage (%),0.8502381470099012
2003,Information and communication,"Motion picture, video and tv programme production, sound recording and music publishing activities and programming and broadcasting activities","Motion picture, video and tv programme production, sound recording and music publishing activities",,Undefined,Units,Percentage (%),0.4641754601243987
2003,Information and communication,"Motion picture, video and tv programme production, sound recording and music publishing activities and programming and broadcasting activities",Programming and broadcasting activities,,Undefined,Units,Percentage (%),0.3940263118167729
2003,Information and communication,Telecommunications,,,Undefined,Units,Percentage (%),1.6748541964148451
2003,Information and communication,IT and other information service,,,Undefined,Units,Percentage (%),2.001016574034705
2003,Information and communication,IT and other information service,"Computer programming, consultancy and related activities",,Undefined,Units,Percentage (%),1.6476393738236343
2003,Information and communication,IT and other information service,Information service activities,,Undefined,Units,Percentage (%),0.3571166414831455
2003,Financial and insurance,,,,Undefined,Units,Percentage (%),7.001549790660537
2003,Financial and insurance,"Financial service activities, except insurance and pension funding",,,Undefined,Units,Percentage (%),4.259569853455451
2003,Financial and insurance,"Financial service activities, except insurance and pension funding","Insurance, reinsurance and pension funding, except compulsory social security",,Undefined,Units,Percentage (%),2.072619949503693
2003,Financial and insurance,"Financial service activities, except insurance and pension funding","Insurance and reinsurance, except compulsory social security",,Undefined,Units,Percentage (%),2.072619949503693
2003,Financial and insurance,Pension funding,,,Undefined,Units,Percentage (%),0.0
2003,Financial and insurance,Activities auxiliary to financial services and insurance activities,,,Undefined,Units,Percentage (%),0.922811007253131
2003,Real estate,,,,Undefined,Units,Percentage (%),12.80633987643224
2003,Real estate,Real estate activities,"Buying and selling, renting and operating of own or leased real estate, excluding imputed rental",,Undefined,Units,Percentage (%),2.520106421728647
2003,Real estate,Real estate activities,Imputed rental,,Undefined,Units,Percentage (%),10.19267817398928
2003,Real estate,Real estate activities,Real estate activities on a fee or contract basis,,Undefined,Units,Percentage (%),0.1770694691239874
2003,"Professional, scientific and technical activities",,,,Undefined,Units,Percentage (%),5.422951582545396
2003,"Professional, scientific and technical activities",Legal accounting management architecture engineering tech testing,,,Undefined,Units,Percentage (%),3.4866827416475425
2003,"Professional, scientific and technical activities",Legal and accounting activities and activites of head offices; management consultancy activities,,,Undefined,Units,Percentage (%),2.562625253970386
2003,"Professional, scientific and technical activities",Legal and accounting activities and activites of head offices; management consultancy activities,Legal and accounting activities,,Undefined,Units,Percentage (%),2.010572923952229
2003,"Professional, scientific and technical activities",Legal and accounting activities and activites of head offices; management consultancy activities,Legal and accounting activities,Legal activities,Undefined,Units,Percentage (%),1.1715531007585525
2003,"Professional, scientific and technical activities",Legal and accounting activities and activites of head offices; management consultancy activities,Legal and accounting activities,"Accounting, bookkeeping and auditing activities; tax consultancy",Undefined,Units,Percentage (%),0.8472604437747305
2003,"Professional, scientific and technical activities",Legal and accounting activities and activites of head offices; management consultancy activities,Activities of head offices; management consultancy activities,,Undefined,Units,Percentage (%),0.6450536194329068
2003,"Professional, scientific and technical activities",Legal and accounting activities and activites of head offices; management consultancy activities,Architectural and engineering activities; technical testing and analysis,,Undefined,Units,Percentage (%),0.924888474626506
2003,"Professional, scientific and technical activities",Scientific research and development,,,Undefined,Units,Percentage (%),0.4706156089818609
2003,"Professional, scientific and technical activities","Other Professional, scientific and technical activities",,,Undefined,Units,Percentage (%),1.506233094609249
2003,"Professional, scientific and technical activities","Other Professional, scientific and technical activities",Advertising and market research,,Undefined,Units,Percentage (%),0.8863168303941786
2003,"Professional, scientific and technical activities","Other professional, scientific and technical activities and veterinary activities",,,Undefined,Units,Percentage (%),0.6296803608699325
2003,"Professional, scientific and technical activities","Other professional, scientific and technical activities and veterinary activities","Other professional, scientific and technical activities",,Undefined,Units,Percentage (%),0.4873738457937518
2003,"Professional, scientific and technical activities","Other professional, scientific and technical activities and veterinary activities",Veterinary activities,,Undefined,Units,Percentage (%),0.1433452487628681
2003,Administrative and support activities,,,,Undefined,Units,Percentage (%),3.216404236371468
2003,Administrative and support activities,,Rental and leasing activities,,Undefined,Units,Percentage (%),0.8354188797464936
2003,Administrative and support activities,,Employment activities,,Undefined,Units,Percentage (%),0.5348093508191454
2003,Administrative and support activities,,"Travel agency, tour operator and other reservation service and related activities",,Undefined,Units,Percentage (%),0.7266980872065404
2003,Administrative and support activities,"Security and investigation activities, services to buildings and landscape activities and office administrative, office support and other business support activities",,,Undefined,Units,Percentage (%),1.5585852724182967
2003,Administrative and support activities,"Security and investigation activities, services to buildings and landscape activities and office administrative, office support and other business support activities",Security and investigation activities,,Undefined,Units,Percentage (%),0.1432067509379765
2003,Administrative and support activities,"Security and investigation activities, services to buildings and landscape activities and office administrative, office support and other business support activities",Services to buildings and landscape activities,,Undefined,Units,Percentage (%),0.4817646838856396
2003,Administrative and support activities,"Security and investigation activities, services to buildings and landscape activities and office administrative, office support and other business support activities","Office administrative, office support and other business support activities",,Undefined,Units,Percentage (%),0.9374917766916472
2003,Public administration and defence; compulsory social security,,,,Undefined,Units,Percentage (%),6.690275929216531
2003,Education,,,,Undefined,Units,Percentage (%),6.730717294084896
2003,Human health and social activities,,,,Undefined,Units,Percentage (%),6.46528621268003
2003,Human health and social activities,Human health activities,,,Undefined,Units,Percentage (%),4.101890079816297
2003,Human health and social activities,Residential care and social work activities,,,Undefined,Units,Percentage (%),2.448087552784984
2003,Human health and social activities,Residential care and social work activities,Residential care activities,,Undefined,Units,Percentage (%),1.047943792042746
2003,Human health and social activities,Residential care and social work activities,Social work activities without accommodation,,Undefined,Units,Percentage (%),1.4115698312957996
2003,"Arts, entertainment and recreation",,,,Undefined,Units,Percentage (%),1.861549264368803
2003,"Arts, entertainment and recreation","Creative, arts and entertainment activities and libraries, archives, museums and other cultural activities and gambling and betting activities",,,Undefined,Units,Percentage (%),0.9559812363146836
2003,"Arts, entertainment and recreation","Creative, arts and entertainment activities and libraries, archives, museums and other cultural activities and gambling and betting activities","Creative, arts and entertainment activities",,Undefined,Units,Percentage (%),0.3782375597791236
2003,"Arts, entertainment and recreation","Creative, arts and entertainment activities and libraries, archives, museums and other cultural activities and gambling and betting activities","Libraries, archives, museums and other cultural activities",,Undefined,Units,Percentage (%),0.1419602705139515
2003,"Arts, entertainment and recreation","Creative, arts and entertainment activities and libraries, archives, museums and other cultural activities and gambling and betting activities",Gambling and betting activities,,Undefined,Units,Percentage (%),0.4563503330180199
2003,"Arts, entertainment and recreation","Creative, arts and entertainment activities and libraries, archives, museums and other cultural activities and gambling and betting activities",Sports activities and amusement and recreation activities,,Undefined,Units,Percentage (%),0.9349295669311511
2003,Other service activities,,,,Undefined,Units,Percentage (%),1.7203507318917557
2003,Other service activities,Activities of membership organisations,,,Undefined,Units,Percentage (%),0.381769254313861
2003,Other service activities,Repair of computers and personal and household goods,,,Undefined,Units,Percentage (%),0.1173769065956819
2003,Other service activities,Other personal service activities,,,Undefined,Units,Percentage (%),1.2758419629019726
2003,Activities of households as employers,,,,Undefined,Units,Percentage (%),0.2911916768347153
2004,"Agriculture, forestry and fishing",,,,Undefined,Units,Percentage (%),0.7403111699593042
2004,"Agriculture, forestry and fishing","Crop and animal production, hunting and related service activities",,,Undefined,Units,Percentage (%),0.6912409691567428
2004,"Agriculture, forestry and fishing",Forestry and logging,,,Undefined,Units,Percentage (%),0.0266979742658564
2004,"Agriculture, forestry and fishing",Fishing and aquaculture,,,Undefined,Units,Percentage (%),0.0333217754761195
2004,Mining and quarrying,,,,Undefined,Units,Percentage (%),1.474877206215829
2004,Mining and quarrying,Mining of coal and lignite,,,Undefined,Units,Percentage (%),0.0865149545830283
2004,Mining and quarrying,Extraction of crude petroleum and natural gas,,,Undefined,Units,Percentage (%),1.1980293515501383
2004,Mining and quarrying,Mining of metal ores,,,Undefined,Units,Percentage (%),0.0
2004,Mining and quarrying,Other mining and quarrying,,,Undefined,Units,Percentage (%),0.13321951209621
2004,Mining and quarrying,Mining support service activities,,,Undefined,Units,Percentage (%),0.05887072300142
2004,Manufacturing,,,,Undefined,Units,Percentage (%),12.440782879231206
2004,Manufacturing,"Manufacture of food products, beverages and tobacco",,,Undefined,Units,Percentage (%),1.887918524541521
2004,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of food products,,Undefined,Units,Percentage (%),1.4147898666655854
2004,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Processing and preserving of meat and production of meat products,Undefined,Units,Percentage (%),0.2421742830242113
2004,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of food products,"Processing and preserving of fish, crustaceans, molluscs, fruit and vegetables",Undefined,Units,Percentage (%),0.1467374737498082
2004,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Vegetable and animal oils and fats,Undefined,Units,Percentage (%),0.0040553884960794
2004,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Dairy products,Undefined,Units,Percentage (%),0.1215940650741156
2004,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of food products,"Grain mill products, starches and starch products",Undefined,Units,Percentage (%),0.1411275196635649
2004,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Bakery and farinaceous products,Undefined,Units,Percentage (%),0.2133810247020472
2004,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Other food products,Undefined,Units,Percentage (%),0.5330132280013761
2004,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Prepared animal feeds,Undefined,Units,Percentage (%),0.0566402593285763
2004,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of beverages,,Undefined,Units,Percentage (%),0.2835392456842218
2004,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of beverages,Alcoholic beverages,Undefined,Units,Percentage (%),0.1842498173385431
2004,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of beverages,Soft drinks; production of mineral waters and other bottled waters,Undefined,Units,Percentage (%),0.1141591861646365
2004,Manufacturing,"Manufacture of food products, beverages and tobacco",Tobacco products,,Undefined,Units,Percentage (%),0.2547459873620576
2004,Manufacturing,"Manufacture of textiles, wearing apparel and leather products",,,Undefined,Units,Percentage (%),0.4827264106499909
2004,Manufacturing,"Manufacture of textiles, wearing apparel and leather products",Textiles,,Undefined,Units,Percentage (%),0.3150360963371055
2004,Manufacturing,"Manufacture of textiles, wearing apparel and leather products",Wearing apparel,,Undefined,Units,Percentage (%),0.1542399424675552
2004,Manufacturing,"Manufacture of textiles, wearing apparel and leather products",Leather and related products,,Undefined,Units,Percentage (%),0.0245351004012806
2004,Manufacturing,"Manufacture of wood and paper products, and printing",,,Undefined,Units,Percentage (%),1.1018490543847874
2004,Manufacturing,"Manufacture of wood and paper products, and printing","Wood and products of wood and cork, except furniture; articles of straw and plaiting materials",,Undefined,Units,Percentage (%),0.3216598975473686
2004,Manufacturing,"Manufacture of wood and paper products, and printing",Paper and paper products,,Undefined,Units,Percentage (%),0.325850465659984
2004,Manufacturing,"Manufacture of wood and paper products, and printing",Printing and reproduction of recorded media,,Undefined,Units,Percentage (%),0.4615708006621097
2004,Manufacturing,"Manufacture of coke, and refined petroleum products",,,Undefined,Units,Percentage (%),0.2019583471047568
2004,Manufacturing,Manufacture of chemicals and chemical products,,,Undefined,Units,Percentage (%),0.8207430417982133
2004,Manufacturing,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,"Industrial gases, inorganics and fertilisers (all inorganic chemicals)",Undefined,Units,Percentage (%),0.0681305267341348
2004,Manufacturing,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,Petrochemicals,Undefined,Units,Percentage (%),0.2170308743485187
2004,Manufacturing,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,"Dyestuffs, agro-chemicals",Undefined,Units,Percentage (%),0.058600363768348
2004,Manufacturing,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,"Paints, varnishes and similar coatings, printing ink and mastics",Undefined,Units,Percentage (%),0.0920573188610035
2004,Manufacturing,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,"Soap and detergents, cleaning and polishing preparations, perfumes and toilet preparations",Undefined,Units,Percentage (%),0.2135837941268512
2004,Manufacturing,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,Other chemical products,Undefined,Units,Percentage (%),0.1971594707177294
2004,Manufacturing,Manufacture of basic pharmaceutical products and pharmaceutical preparations,,,Undefined,Units,Percentage (%),1.0397340205865038
2004,Manufacturing,"Manufacture of rubber and plastics products, and other non-metallic mineral products",,,Undefined,Units,Percentage (%),1.0344620155416004
2004,Manufacturing,"Manufacture of rubber and plastics products, and other non-metallic mineral products",Rubber and plastic products,,Undefined,Units,Percentage (%),0.6458882078089209
2004,Manufacturing,"Manufacture of rubber and plastics products, and other non-metallic mineral products",Manufacture of other non-metallic mineral products,,Undefined,Units,Percentage (%),0.4031056165102976
2004,Manufacturing,"Manufacture of rubber and plastics products, and other non-metallic mineral products",Manufacture of other non-metallic mineral products,"Glass, refractory, clay, porcelain, ceramic, stone products",Undefined,Units,Percentage (%),0.1899949510413223
