Year,Units,Industry higher sub-category,Industry middle sub-category,Industry lower sub-category,Observation status,Unit multiplier,Unit measure,Value
2002,GBP per capita,Manufacture of basic metals and metal products,Manufacture of basic metals,Manufacture of other basic metals and casting,Undefined,Units,GBP per capita,41.74127484389134
2002,GBP per capita,Manufacture of basic metals and metal products,"Manufacture of fabricated metal products, except machinery and equipment",,Undefined,Units,GBP per capita,278.0561839580768
2002,GBP per capita,Manufacture of basic metals and metal products,"Manufacture of fabricated metal products, except machinery and equipment","Manufacture of fabricated metal products, excluding weapons & ammunition",Undefined,Units,GBP per capita,260.065997705746
2002,GBP per capita,Manufacture of basic metals and metal products,"Manufacture of fabricated metal products, except machinery and equipment",Manufacture of weapons and ammunition,Undefined,Units,GBP per capita,17.653291378691737
2002,GBP per capita,"Manufacturing of computer, electronic & optical products",,,Undefined,Units,GBP per capita,243.79397530897472
2002,GBP per capita,"Manufacturing of computer, electronic & optical products","Manufacture of computer, electronic and optical products",,Undefined,Units,GBP per capita,243.79397530897472
2002,GBP per capita,Manufacture of electrical equipment,,,Undefined,Units,GBP per capita,105.7681455790128
2002,GBP per capita,Manufacture of electrical equipment,Manufacture of electrical equipment,,Undefined,Units,GBP per capita,105.7681455790128
2002,GBP per capita,Manufacture of machinery and equipment,,,Undefined,Units,GBP per capita,265.5236946587002
2002,GBP per capita,Manufacture of machinery and equipment,Manufacture of machinery and equipment,,Undefined,Units,GBP per capita,265.5236946587002
2002,GBP per capita,Manufacture of transport equipment,,,Undefined,Units,GBP per capita,279.3026949905417
2002,GBP per capita,Manufacture of transport equipment,"Manufacture of motor vehicles, trailers and semi-trailers",,Undefined,Units,GBP per capita,227.6904003490231
2002,GBP per capita,Manufacture of transport equipment,Manufacture of other transport equipment,,Undefined,Units,GBP per capita,95.25702552147116
2002,GBP per capita,Manufacture of transport equipment,Manufacture of other transport equipment,Building of ships and boats,Undefined,Units,GBP per capita,16.221488165725326
2002,GBP per capita,Manufacture of transport equipment,Manufacture of other transport equipment,Manufacture of air and spacecraft and related machinery,Undefined,Units,GBP per capita,79.20398479256541
2002,GBP per capita,Manufacture of transport equipment,Manufacture of other transport equipment,Manufacture of other transport equipment,Undefined,Units,GBP per capita,3.2678802742998063
2002,GBP per capita,Other manufacturing and repair,,,Undefined,Units,GBP per capita,268.01671672363
2002,GBP per capita,Other manufacturing and repair,Manufacture of furniture,,Undefined,Units,GBP per capita,77.14892606336656
2002,GBP per capita,Other manufacturing and repair,Other manufacturing,,Undefined,Units,GBP per capita,82.18550442427193
2002,GBP per capita,Other manufacturing and repair,Repair and installation of machinery and equipment,,Undefined,Units,GBP per capita,108.53068354285386
2002,GBP per capita,Other manufacturing and repair,Repair and installation of machinery and equipment,Repair and maintenance of ships and boats,Undefined,Units,GBP per capita,3.503706685847215
2002,GBP per capita,Other manufacturing and repair,Repair and installation of machinery and equipment,Repair and maintenance of aircraft and spacecraft,Undefined,Units,GBP per capita,20.247381905713237
2002,GBP per capita,Other manufacturing and repair,Repair and installation of machinery and equipment,Rest of repair; installation,Undefined,Units,GBP per capita,102.5844890231228
2003,GBP per capita,,,,Undefined,Units,GBP per capita,3110.064775549284
2003,GBP per capita,"Manufacture of food products, beverages and tobacco",,,Undefined,Units,GBP per capita,459.5995418928277
2003,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of food products,,Undefined,Units,GBP per capita,345.13982161990856
2003,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Processing and preserving of meat and production of meat products,Undefined,Units,GBP per capita,57.96766085313239
2003,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of food products,"Processing and preserving of fish, crustaceans, molluscs, fruit and vegetables",Undefined,Units,GBP per capita,32.194940363903434
2003,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Manufacture of vegetable and animal oils and fats,Undefined,Units,GBP per capita,1.4085286409207751
2003,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Manufacture of dairy products,Undefined,Units,GBP per capita,35.24675241923178
2003,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of food products,"Manufacture of grain mill products, starches and starch products",Undefined,Units,GBP per capita,34.71017007983339
2003,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Manufacture of bakery and farinaceous products,Undefined,Units,GBP per capita,53.40671096824607
2003,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Manufacture of other food products,Undefined,Units,GBP per capita,125.3255126457366
2003,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Manufacture of prepared animal feeds,Undefined,Units,GBP per capita,14.890159918305338
2003,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of beverages,,Undefined,Units,GBP per capita,78.84406749535101
2003,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of beverages,Manufacture of alcoholic beverages,Undefined,Units,GBP per capita,56.7771187875922
2003,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of beverages,Manufacture of soft drinks; production of mineral waters and other bottled waters,Undefined,Units,GBP per capita,26.04101165892814
2003,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of tobacco products,,Undefined,Units,GBP per capita,26.92972615855673
2003,GBP per capita,"Manufacture of textiles, wearing apparel and leather products",,,Undefined,Units,GBP per capita,166.08900224190808
2003,GBP per capita,"Manufacture of textiles, wearing apparel and leather products",Manufacture of textiles,,Undefined,Units,GBP per capita,99.95522891105644
2003,GBP per capita,"Manufacture of textiles, wearing apparel and leather products",Manufacture of wearing apparel,,Undefined,Units,GBP per capita,61.84111461566452
2003,GBP per capita,"Manufacture of textiles, wearing apparel and leather products",Manufacture of leather and related products,,Undefined,Units,GBP per capita,10.044150665613625
2003,GBP per capita,"Manufacture of wood and paper products, and printing",,,Undefined,Units,GBP per capita,262.388763965813
2003,GBP per capita,"Manufacture of wood and paper products, and printing","Manufacture of wood & products of wood & cork, except furniture; manuf. of articles of straw",,Undefined,Units,GBP per capita,62.22678317210711
2003,GBP per capita,"Manufacture of wood and paper products, and printing",Manufacture of paper and paper products,,Undefined,Units,GBP per capita,75.42335508168628
2003,GBP per capita,"Manufacture of wood and paper products, and printing",Printing and reproduction of recorded media,,Undefined,Units,GBP per capita,126.4154455226396
2003,GBP per capita,"Manufacture of coke, and refined petroleum products",,,Undefined,Units,GBP per capita,71.75111969642855
2003,GBP per capita,"Manufacture of coke, and refined petroleum products",Manufacture of coke and refined petroleum products,,Undefined,Units,GBP per capita,71.75111969642855
2003,GBP per capita,Manufacture of chemicals and chemical products,,,Undefined,Units,GBP per capita,191.34190858984485
2003,GBP per capita,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,,Undefined,Units,GBP per capita,191.34190858984485
2003,GBP per capita,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,"Manufacture of industrial gases, inorganics and fertilisers (inorganic chemicals)",Undefined,Units,GBP per capita,14.370345777013148
2003,GBP per capita,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,Manufacture of petrochemicals,Undefined,Units,GBP per capita,52.90366502506007
2003,GBP per capita,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,"Manufacture of dyestuffs, agro-chemicals",Undefined,Units,GBP per capita,23.844377707015983
2003,GBP per capita,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics",Undefined,Units,GBP per capita,23.022735999812195
2003,GBP per capita,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,"Manufacture of soap & detergents, cleaning & polishing, perfumes & toilet preparations",Undefined,Units,GBP per capita,46.22992217879259
2003,GBP per capita,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,Manufacture of other chemical products,Undefined,Units,GBP per capita,42.62475958595965
2003,GBP per capita,Manufacture of basic pharmaceutical products and pharmaceutical preparations,,,Undefined,Units,GBP per capita,250.56718430094224
2003,GBP per capita,Manufacture of basic pharmaceutical products and pharmaceutical preparations,Manufacture of basic pharmaceutical products and pharmaceutical preparations,,Undefined,Units,GBP per capita,250.56718430094224
2003,GBP per capita,"Manufacture of rubber and plastics products, & other non-metallic mineral products",,,Undefined,Units,GBP per capita,257.20739075099726
2003,GBP per capita,"Manufacture of rubber and plastics products, & other non-metallic mineral products",Manufacture of rubber and plastic products,,Undefined,Units,GBP per capita,163.18810396953555
2003,GBP per capita,"Manufacture of rubber and plastics products, & other non-metallic mineral products",Manufacture of other non-metallic mineral products,,Undefined,Units,GBP per capita,97.72505856293188
2003,GBP per capita,"Manufacture of rubber and plastics products, & other non-metallic mineral products",Manufacture of other non-metallic mineral products,"Manufacture of glass, refractory, clay, porcelain, ceramic, stone products",Undefined,Units,GBP per capita,47.50430523486376
2003,GBP per capita,"Manufacture of rubber and plastics products, & other non-metallic mineral products",Manufacture of other non-metallic mineral products,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",Undefined,Units,GBP per capita,49.700939186775926
2003,GBP per capita,Manufacture of basic metals and metal products,,,Undefined,Units,GBP per capita,363.7022169234716
2003,GBP per capita,Manufacture of basic metals and metal products,Manufacture of basic metals,,Undefined,Units,GBP per capita,88.41870861399104
2003,GBP per capita,Manufacture of basic metals and metal products,Manufacture of basic metals,Manufacture of basic iron and steel,Undefined,Units,GBP per capita,58.62162057927417
2003,GBP per capita,Manufacture of basic metals and metal products,Manufacture of basic metals,Manufacture of other basic metals and casting,Undefined,Units,GBP per capita,37.996736908648536
2003,GBP per capita,Manufacture of basic metals and metal products,"Manufacture of fabricated metal products, except machinery and equipment",,Undefined,Units,GBP per capita,277.89934721404774
2003,GBP per capita,Manufacture of basic metals and metal products,"Manufacture of fabricated metal products, except machinery and equipment","Manufacture of fabricated metal products, excluding weapons & ammunition",Undefined,Units,GBP per capita,256.9558677794043
2003,GBP per capita,Manufacture of basic metals and metal products,"Manufacture of fabricated metal products, except machinery and equipment",Manufacture of weapons and ammunition,Undefined,Units,GBP per capita,22.30170348124561
2003,GBP per capita,"Manufacturing of computer, electronic & optical products",,,Undefined,Units,GBP per capita,232.9941126856449
2003,GBP per capita,"Manufacturing of computer, electronic & optical products","Manufacture of computer, electronic and optical products",,Undefined,Units,GBP per capita,232.9941126856449
2003,GBP per capita,Manufacture of electrical equipment,,,Undefined,Units,GBP per capita,98.99944161900306
2003,GBP per capita,Manufacture of electrical equipment,Manufacture of electrical equipment,,Undefined,Units,GBP per capita,98.99944161900306
2003,GBP per capita,Manufacture of machinery and equipment,,,Undefined,Units,GBP per capita,263.0930282862734
2003,GBP per capita,Manufacture of machinery and equipment,Manufacture of machinery and equipment,,Undefined,Units,GBP per capita,263.0930282862734
2003,GBP per capita,Manufacture of transport equipment,,,Undefined,Units,GBP per capita,286.28344626714755
2003,GBP per capita,Manufacture of transport equipment,"Manufacture of motor vehicles, trailers and semi-trailers",,Undefined,Units,GBP per capita,233.07795367617592
2003,GBP per capita,Manufacture of transport equipment,Manufacture of other transport equipment,,Undefined,Units,GBP per capita,97.77536315725048
2003,GBP per capita,Manufacture of transport equipment,Manufacture of other transport equipment,Building of ships and boats,Undefined,Units,GBP per capita,16.348993153544715
2003,GBP per capita,Manufacture of transport equipment,Manufacture of other transport equipment,Manufacture of air and spacecraft and related machinery,Undefined,Units,GBP per capita,80.48735090975859
2003,GBP per capita,Manufacture of transport equipment,Manufacture of other transport equipment,Manufacture of other transport equipment,Undefined,Units,GBP per capita,3.890221960638332
2003,GBP per capita,Other manufacturing and repair,,,Undefined,Units,GBP per capita,258.5320784013871
2003,GBP per capita,Other manufacturing and repair,Manufacture of furniture,,Undefined,Units,GBP per capita,73.8639126578097
2003,GBP per capita,Other manufacturing and repair,Other manufacturing,,Undefined,Units,GBP per capita,83.69007674804273
2003,GBP per capita,Other manufacturing and repair,Repair and installation of machinery and equipment,,Undefined,Units,GBP per capita,100.91101620310982
2003,GBP per capita,Other manufacturing and repair,Repair and installation of machinery and equipment,Repair and maintenance of ships and boats,Undefined,Units,GBP per capita,3.487785206089539
2003,GBP per capita,Other manufacturing and repair,Repair and installation of machinery and equipment,Repair and maintenance of aircraft and spacecraft,Undefined,Units,GBP per capita,21.362684387298422
2003,GBP per capita,Other manufacturing and repair,Repair and installation of machinery and equipment,Rest of repair; installation,Undefined,Units,GBP per capita,88.03304005754846
2004,GBP per capita,,,,Undefined,Units,GBP per capita,3151.171635218447
2004,GBP per capita,"Manufacture of food products, beverages and tobacco",,,Undefined,Units,GBP per capita,464.50065387386906
2004,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of food products,,Undefined,Units,GBP per capita,351.7407723718274
2004,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Processing and preserving of meat and production of meat products,Undefined,Units,GBP per capita,59.63262964050281
2004,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of food products,"Processing and preserving of fish, crustaceans, molluscs, fruit and vegetables",Undefined,Units,GBP per capita,36.38007419466759
2004,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Manufacture of vegetable and animal oils and fats,Undefined,Units,GBP per capita,1.4011582908537723
2004,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Manufacture of dairy products,Undefined,Units,GBP per capita,34.59526541941338
2004,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of food products,"Manufacture of grain mill products, starches and starch products",Undefined,Units,GBP per capita,34.42846086097841
2004,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Manufacture of bakery and farinaceous products,Undefined,Units,GBP per capita,54.22816194720969
2004,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Manufacture of other food products,Undefined,Units,GBP per capita,125.83735888334355
2004,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Manufacture of prepared animal feeds,Undefined,Units,GBP per capita,13.627932424137288
2004,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of beverages,,Undefined,Units,GBP per capita,78.49822519949825
2004,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of beverages,Manufacture of alcoholic beverages,Undefined,Units,GBP per capita,57.2640049107262
2004,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of beverages,Manufacture of soft drinks; production of mineral waters and other bottled waters,Undefined,Units,GBP per capita,25.070725132776428
2004,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of tobacco products,,Undefined,Units,GBP per capita,25.320931970428887
2004,GBP per capita,"Manufacture of textiles, wearing apparel and leather products",,,Undefined,Units,GBP per capita,148.3392938162214
2004,GBP per capita,"Manufacture of textiles, wearing apparel and leather products",Manufacture of textiles,,Undefined,Units,GBP per capita,91.59238303664362
2004,GBP per capita,"Manufacture of textiles, wearing apparel and leather products",Manufacture of wearing apparel,,Undefined,Units,GBP per capita,54.7786169900451
2004,GBP per capita,"Manufacture of textiles, wearing apparel and leather products",Manufacture of leather and related products,,Undefined,Units,GBP per capita,7.289359203608316
2004,GBP per capita,"Manufacture of wood and paper products, and printing",,,Undefined,Units,GBP per capita,260.3819157169927
2004,GBP per capita,"Manufacture of wood and paper products, and printing","Manufacture of wood & products of wood & cork, except furniture; manuf. of articles of straw",,Undefined,Units,GBP per capita,64.97037551042195
2004,GBP per capita,"Manufacture of wood and paper products, and printing",Manufacture of paper and paper products,,Undefined,Units,GBP per capita,74.24470895940644
2004,GBP per capita,"Manufacture of wood and paper products, and printing",Printing and reproduction of recorded media,,Undefined,Units,GBP per capita,123.51877552109744
2004,GBP per capita,"Manufacture of coke, and refined petroleum products",,,Undefined,Units,GBP per capita,75.46238223598175
2004,GBP per capita,"Manufacture of coke, and refined petroleum products",Manufacture of coke and refined petroleum products,,Undefined,Units,GBP per capita,75.46238223598175
2004,GBP per capita,Manufacture of chemicals and chemical products,,,Undefined,Units,GBP per capita,197.6467212895994
2004,GBP per capita,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,,Undefined,Units,GBP per capita,197.6467212895994
2004,GBP per capita,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,"Manufacture of industrial gases, inorganics and fertilisers (inorganic chemicals)",Undefined,Units,GBP per capita,14.812244789025597
2004,GBP per capita,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,Manufacture of petrochemicals,Undefined,Units,GBP per capita,55.64600069390696
2004,GBP per capita,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,"Manufacture of dyestuffs, agro-chemicals",Undefined,Units,GBP per capita,23.61952547439217
2004,GBP per capita,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics",Undefined,Units,GBP per capita,22.35181083028637
2004,GBP per capita,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,"Manufacture of soap & detergents, cleaning & polishing, perfumes & toilet preparations",Undefined,Units,GBP per capita,47.689423256558754
2004,GBP per capita,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,Manufacture of other chemical products,Undefined,Units,GBP per capita,44.9371480423817
2004,GBP per capita,Manufacture of basic pharmaceutical products and pharmaceutical preparations,,,Undefined,Units,GBP per capita,254.42699298086416
2004,GBP per capita,Manufacture of basic pharmaceutical products and pharmaceutical preparations,Manufacture of basic pharmaceutical products and pharmaceutical preparations,,Undefined,Units,GBP per capita,254.42699298086416
2004,GBP per capita,"Manufacture of rubber and plastics products, & other non-metallic mineral products",,,Undefined,Units,GBP per capita,259.8981824975313
2004,GBP per capita,"Manufacture of rubber and plastics products, & other non-metallic mineral products",Manufacture of rubber and plastic products,,Undefined,Units,GBP per capita,159.28167284955563
2004,GBP per capita,"Manufacture of rubber and plastics products, & other non-metallic mineral products",Manufacture of other non-metallic mineral products,,Undefined,Units,GBP per capita,103.76911580239664
2004,GBP per capita,"Manufacture of rubber and plastics products, & other non-metallic mineral products",Manufacture of other non-metallic mineral products,"Manufacture of glass, refractory, clay, porcelain, ceramic, stone products",Undefined,Units,GBP per capita,48.70693106301209
2004,GBP per capita,"Manufacture of rubber and plastics products, & other non-metallic mineral products",Manufacture of other non-metallic mineral products,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",Undefined,Units,GBP per capita,55.128906562758544
2004,GBP per capita,Manufacture of basic metals and metal products,,,Undefined,Units,GBP per capita,373.5087672475913
2004,GBP per capita,Manufacture of basic metals and metal products,Manufacture of basic metals,,Undefined,Units,GBP per capita,93.5940377378633
2004,GBP per capita,Manufacture of basic metals and metal products,Manufacture of basic metals,Manufacture of basic iron and steel,Undefined,Units,GBP per capita,63.986228615655605
2004,GBP per capita,Manufacture of basic metals and metal products,Manufacture of basic metals,Manufacture of other basic metals and casting,Undefined,Units,GBP per capita,39.249112599749125
2004,GBP per capita,Manufacture of basic metals and metal products,"Manufacture of fabricated metal products, except machinery and equipment",,Undefined,Units,GBP per capita,281.9664255784782
2004,GBP per capita,Manufacture of basic metals and metal products,"Manufacture of fabricated metal products, except machinery and equipment","Manufacture of fabricated metal products, excluding weapons & ammunition",Undefined,Units,GBP per capita,258.880674691078
2004,GBP per capita,Manufacture of basic metals and metal products,"Manufacture of fabricated metal products, except machinery and equipment",Manufacture of weapons and ammunition,Undefined,Units,GBP per capita,25.8880674691078
2004,GBP per capita,"Manufacturing of computer, electronic & optical products",,,Undefined,Units,GBP per capita,240.6656169099789
2004,GBP per capita,"Manufacturing of computer, electronic & optical products","Manufacture of computer, electronic and optical products",,Undefined,Units,GBP per capita,240.6656169099789
2004,GBP per capita,Manufacture of electrical equipment,,,Undefined,Units,GBP per capita,99.31543409218288
2004,GBP per capita,Manufacture of electrical equipment,Manufacture of electrical equipment,,Undefined,Units,GBP per capita,99.31543409218288
2004,GBP per capita,Manufacture of machinery and equipment,,,Undefined,Units,GBP per capita,270.4735915023086
2004,GBP per capita,Manufacture of machinery and equipment,Manufacture of machinery and equipment,,Undefined,Units,GBP per capita,270.4735915023086
2004,GBP per capita,Manufacture of transport equipment,,,Undefined,Units,GBP per capita,294.72697429875365
2004,GBP per capita,Manufacture of transport equipment,"Manufacture of motor vehicles, trailers and semi-trailers",,Undefined,Units,GBP per capita,236.0618110971737
2004,GBP per capita,Manufacture of transport equipment,Manufacture of other transport equipment,,Undefined,Units,GBP per capita,102.2178334089514
2004,GBP per capita,Manufacture of transport equipment,Manufacture of other transport equipment,Building of ships and boats,Undefined,Units,GBP per capita,18.86559555899544
2004,GBP per capita,Manufacture of transport equipment,Manufacture of other transport equipment,Manufacture of air and spacecraft and related machinery,Undefined,Units,GBP per capita,83.33555739411247
2004,GBP per capita,Manufacture of transport equipment,Manufacture of other transport equipment,Manufacture of other transport equipment,Undefined,Units,GBP per capita,3.886546211534869
2004,GBP per capita,Other manufacturing and repair,,,Undefined,Units,GBP per capita,259.68133657156585
2004,GBP per capita,Other manufacturing and repair,Manufacture of furniture,,Undefined,Units,GBP per capita,73.17715978542262
2004,GBP per capita,Other manufacturing and repair,Other manufacturing,,Undefined,Units,GBP per capita,81.48402679548427
2004,GBP per capita,Other manufacturing and repair,Repair and installation of machinery and equipment,,Undefined,Units,GBP per capita,105.02014999065896
2004,GBP per capita,Other manufacturing and repair,Repair and installation of machinery and equipment,Repair and maintenance of ships and boats,Undefined,Units,GBP per capita,4.136753049187329
2004,GBP per capita,Other manufacturing and repair,Repair and installation of machinery and equipment,Repair and maintenance of aircraft and spacecraft,Undefined,Units,GBP per capita,22.635378579625822
2004,GBP per capita,Other manufacturing and repair,Repair and installation of machinery and equipment,Rest of repair; installation,Undefined,Units,GBP per capita,89.32384104192799
2005,GBP per capita,,,,Undefined,Units,GBP per capita,3130.7013521856943
2005,GBP per capita,"Manufacture of food products, beverages and tobacco",,,Undefined,Units,GBP per capita,465.609393957953
2005,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of food products,,Undefined,Units,GBP per capita,355.0377152050956
2005,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Processing and preserving of meat and production of meat products,Undefined,Units,GBP per capita,59.78815922983846
2005,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of food products,"Processing and preserving of fish, crustaceans, molluscs, fruit and vegetables",Undefined,Units,GBP per capita,37.359323195389095
2005,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Manufacture of vegetable and animal oils and fats,Undefined,Units,GBP per capita,1.390422307670662
2005,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Manufacture of dairy products,Undefined,Units,GBP per capita,33.68463566797377
2005,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of food products,"Manufacture of grain mill products, starches and starch products",Undefined,Units,GBP per capita,33.27081950497655
2005,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Manufacture of bakery and farinaceous products,Undefined,Units,GBP per capita,55.40170790206792
2005,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Manufacture of other food products,Undefined,Units,GBP per capita,129.0609849155732
2005,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Manufacture of prepared animal feeds,Undefined,Units,GBP per capita,12.033774019959182
2005,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of beverages,,Undefined,Units,GBP per capita,77.74778070391784
2005,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of beverages,Manufacture of alcoholic beverages,Undefined,Units,GBP per capita,56.7755775632187
2005,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of beverages,Manufacture of soft drinks; production of mineral waters and other bottled waters,Undefined,Units,GBP per capita,24.76275919375369
2005,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of tobacco products,,Undefined,Units,GBP per capita,24.01789010035869
2005,GBP per capita,"Manufacture of textiles, wearing apparel and leather products",,,Undefined,Units,GBP per capita,143.9087088439135
2005,GBP per capita,"Manufacture of textiles, wearing apparel and leather products",Manufacture of textiles,,Undefined,Units,GBP per capita,88.09318477884837
2005,GBP per capita,"Manufacture of textiles, wearing apparel and leather products",Manufacture of wearing apparel,,Undefined,Units,GBP per capita,54.375443817834814
2005,GBP per capita,"Manufacture of textiles, wearing apparel and leather products",Manufacture of leather and related products,,Undefined,Units,GBP per capita,6.6045059614356445
2005,GBP per capita,"Manufacture of wood and paper products, and printing",,,Undefined,Units,GBP per capita,254.62936141544992
2005,GBP per capita,"Manufacture of wood and paper products, and printing","Manufacture of wood & products of wood & cork, except furniture; manuf. of articles of straw",,Undefined,Units,GBP per capita,61.873792691344455
2005,GBP per capita,"Manufacture of wood and paper products, and printing",Manufacture of paper and paper products,,Undefined,Units,GBP per capita,73.52685584134619
2005,GBP per capita,"Manufacture of wood and paper products, and printing",Printing and reproduction of recorded media,,Undefined,Units,GBP per capita,121.31434634426525
2005,GBP per capita,"Manufacture of coke, and refined petroleum products",,,Undefined,Units,GBP per capita,71.25914326812142
2005,GBP per capita,"Manufacture of coke, and refined petroleum products",Manufacture of coke and refined petroleum products,,Undefined,Units,GBP per capita,71.25914326812142
2005,GBP per capita,Manufacture of chemicals and chemical products,,,Undefined,Units,GBP per capita,197.4068623961942
2005,GBP per capita,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,,Undefined,Units,GBP per capita,197.4068623961942
2005,GBP per capita,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,"Manufacture of industrial gases, inorganics and fertilisers (inorganic chemicals)",Undefined,Units,GBP per capita,14.59943423054195
2005,GBP per capita,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,Manufacture of petrochemicals,Undefined,Units,GBP per capita,57.96736811265069
2005,GBP per capita,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,"Manufacture of dyestuffs, agro-chemicals",Undefined,Units,GBP per capita,22.015019871452147
2005,GBP per capita,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics",Undefined,Units,GBP per capita,20.26043934034393
2005,GBP per capita,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,"Manufacture of soap & detergents, cleaning & polishing, perfumes & toilet preparations",Undefined,Units,GBP per capita,47.8868063820384
2005,GBP per capita,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,Manufacture of other chemical products,Undefined,Units,GBP per capita,44.87422471541863
2005,GBP per capita,Manufacture of basic pharmaceutical products and pharmaceutical preparations,,,Undefined,Units,GBP per capita,269.95711209286696
2005,GBP per capita,Manufacture of basic pharmaceutical products and pharmaceutical preparations,Manufacture of basic pharmaceutical products and pharmaceutical preparations,,Undefined,Units,GBP per capita,269.95711209286696
2005,GBP per capita,"Manufacture of rubber and plastics products, & other non-metallic mineral products",,,Undefined,Units,GBP per capita,254.6790193550096
2005,GBP per capita,"Manufacture of rubber and plastics products, & other non-metallic mineral products",Manufacture of rubber and plastic products,,Undefined,Units,GBP per capita,155.9755881569125
2005,GBP per capita,"Manufacture of rubber and plastics products, & other non-metallic mineral products",Manufacture of other non-metallic mineral products,,Undefined,Units,GBP per capita,101.848434036876
2005,GBP per capita,"Manufacture of rubber and plastics products, & other non-metallic mineral products",Manufacture of other non-metallic mineral products,"Manufacture of glass, refractory, clay, porcelain, ceramic, stone products",Undefined,Units,GBP per capita,48.20130666591628
2005,GBP per capita,"Manufacture of rubber and plastics products, & other non-metallic mineral products",Manufacture of other non-metallic mineral products,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",Undefined,Units,GBP per capita,53.481600905760814
2005,GBP per capita,Manufacture of basic metals and metal products,,,Undefined,Units,GBP per capita,373.6428898934506
2005,GBP per capita,Manufacture of basic metals and metal products,Manufacture of basic metals,,Undefined,Units,GBP per capita,94.44940104248568
