Year,Industry sector,Industry higher sub-category,Industry middle sub-category,Industry lower sub-category,Observation status,Unit multiplier,Unit measure,Value
2007,Human health and social activities,Residential care and social work activities,Residential care activities,,Undefined,Units,Percentage (%),0.7948244609999999
2007,Human health and social activities,Residential care and social work activities,Social work activities without accommodation,,Undefined,Units,Percentage (%),0.9609312740000001
2007,"Arts, entertainment and recreation",,,,Undefined,Units,Percentage (%),1.5896489230000002
2007,"Arts, entertainment and recreation","Creative, arts and entertainment activities and libraries, archives, museums and other cultural activities and gambling and betting activities",,,Undefined,Units,Percentage (%),1.229324914
2007,"Arts, entertainment and recreation","Creative, arts and entertainment activities and libraries, archives, museums and other cultural activities and gambling and betting activities","Creative, arts and entertainment activities",,Undefined,Units,Percentage (%),0.25581794199999996
2007,"Arts, entertainment and recreation","Creative, arts and entertainment activities and libraries, archives, museums and other cultural activities and gambling and betting activities","Libraries, archives, museums and other cultural activities",,Undefined,Units,Percentage (%),0.180700002
2007,"Arts, entertainment and recreation","Creative, arts and entertainment activities and libraries, archives, museums and other cultural activities and gambling and betting activities",Gambling and betting activities,,Undefined,Units,Percentage (%),0.81923611
2007,"Arts, entertainment and recreation","Creative, arts and entertainment activities and libraries, archives, museums and other cultural activities and gambling and betting activities",Sports activities and amusement and recreation activities,,Undefined,Units,Percentage (%),0.362744999
2007,Other service activities,,,,Undefined,Units,Percentage (%),2.110363518
2007,Other service activities,Activities of membership organisations,,,Undefined,Units,Percentage (%),0.767117576
2007,Other service activities,Repair of computers and personal and household goods,,,Undefined,Units,Percentage (%),0.130060962
2007,Other service activities,Other personal service activities,,,Undefined,Units,Percentage (%),1.236386134
2007,Activities of households as employers,,,,Undefined,Units,Percentage (%),0.386013403
2008,"Agriculture, forestry and fishing",,,,Undefined,Units,Percentage (%),0.71090255
2008,"Agriculture, forestry and fishing","Crop and animal production, hunting and related service activities",,,Undefined,Units,Percentage (%),0.671471623
2008,"Agriculture, forestry and fishing",Forestry and logging,,,Undefined,Units,Percentage (%),0.013345852
2008,"Agriculture, forestry and fishing",Fishing and aquaculture,,,Undefined,Units,Percentage (%),0.031949162
2008,Mining and quarrying,,,,Undefined,Units,Percentage (%),2.983202425
2008,Mining and quarrying,Mining of coal and lignite,,,Undefined,Units,Percentage (%),0.02965745
2008,Mining and quarrying,Extraction of crude petroleum and natural gas,,,Undefined,Units,Percentage (%),2.642546173
2008,Mining and quarrying,Mining of metal ores,,,Undefined,Units,Percentage (%),0.0
2008,Mining and quarrying,Other mining and quarrying,,,Undefined,Units,Percentage (%),0.248111528
2008,Mining and quarrying,Mining support service activities,,,Undefined,Units,Percentage (%),0.14909608800000002
2008,Manufacturing,,,,Undefined,Units,Percentage (%),10.79787302
2008,Manufacturing,"Manufacture of food products, beverages and tobacco",,,Undefined,Units,Percentage (%),1.532818327
2008,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of food products,,Undefined,Units,Percentage (%),1.183332244
2008,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Processing and preserving of meat and production of meat products,Undefined,Units,Percentage (%),0.200052979
2008,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of food products,"Processing and preserving of fish, crustaceans, molluscs, fruit and vegetables",Undefined,Units,Percentage (%),0.177338069
2008,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Vegetable and animal oils and fats,Undefined,Units,Percentage (%),0.023186732999999998
2008,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Dairy products,Undefined,Units,Percentage (%),0.057427607
2008,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of food products,"Grain mill products, starches and starch products",Undefined,Units,Percentage (%),0.085265168
2008,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Bakery and farinaceous products,Undefined,Units,Percentage (%),0.209556844
2008,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Other food products,Undefined,Units,Percentage (%),0.394983308
2008,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Prepared animal feeds,Undefined,Units,Percentage (%),0.048867389000000004
2008,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of beverages,,Undefined,Units,Percentage (%),0.28046511
2008,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of beverages,Alcoholic beverages,Undefined,Units,Percentage (%),0.187987789
2008,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of beverages,Soft drinks; production of mineral waters and other bottled waters,Undefined,Units,Percentage (%),0.106766819
2008,Manufacturing,"Manufacture of food products, beverages and tobacco",Tobacco products,,Undefined,Units,Percentage (%),0.073334785
2008,Manufacturing,"Manufacture of textiles, wearing apparel and leather products",,,Undefined,Units,Percentage (%),0.365865084
2008,Manufacturing,"Manufacture of textiles, wearing apparel and leather products",Textiles,,Undefined,Units,Percentage (%),0.201670658
2008,Manufacturing,"Manufacture of textiles, wearing apparel and leather products",Wearing apparel,,Undefined,Units,Percentage (%),0.124359079
2008,Manufacturing,"Manufacture of textiles, wearing apparel and leather products",Leather and related products,,Undefined,Units,Percentage (%),0.04030717
2008,Manufacturing,"Manufacture of wood and paper products, and printing",,,Undefined,Units,Percentage (%),0.9151345340000001
2008,Manufacturing,"Manufacture of wood and paper products, and printing","Wood and products of wood and cork, except furniture; articles of straw and plaiting materials",,Undefined,Units,Percentage (%),0.217038609
2008,Manufacturing,"Manufacture of wood and paper products, and printing",Paper and paper products,,Undefined,Units,Percentage (%),0.29104742699999997
2008,Manufacturing,"Manufacture of wood and paper products, and printing",Printing and reproduction of recorded media,,Undefined,Units,Percentage (%),0.41291258399999997
2008,Manufacturing,"Manufacture of coke, and refined petroleum products",,,Undefined,Units,Percentage (%),0.34288056100000003
2008,Manufacturing,"Manufacture of coke, and refined petroleum products",Coke and refined petroleum products,,Undefined,Units,Percentage (%),0.34288056100000003
2008,Manufacturing,Manufacture of chemicals and chemical products,,,Undefined,Units,Percentage (%),0.6288053370000001
2008,Manufacturing,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,"Industrial gases, inorganics and fertilisers (all inorganic chemicals)",Undefined,Units,Percentage (%),0.067403295
2008,Manufacturing,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,Petrochemicals,Undefined,Units,Percentage (%),0.169654093
2008,Manufacturing,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,"Dyestuffs, agro-chemicals",Undefined,Units,Percentage (%),0.053720425999999995
2008,Manufacturing,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,"Paints, varnishes and similar coatings, printing ink and mastics",Undefined,Units,Percentage (%),0.10845190099999999
2008,Manufacturing,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,"Soap and detergents, cleaning and polishing preparations, perfumes and toilet preparations",Undefined,Units,Percentage (%),0.125504935
2008,Manufacturing,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,Other chemical products,Undefined,Units,Percentage (%),0.13467178300000002
2008,Manufacturing,Manufacture of basic pharmaceutical products and pharmaceutical preparations,,,Undefined,Units,Percentage (%),1.1212538090000002
2008,Manufacturing,"Manufacture of rubber and plastics products, and other non-metallic mineral products",,,Undefined,Units,Percentage (%),1.004174286
2008,Manufacturing,"Manufacture of rubber and plastics products, and other non-metallic mineral products",Rubber and plastic products,,Undefined,Units,Percentage (%),0.63561307
2008,Manufacturing,"Manufacture of rubber and plastics products, and other non-metallic mineral products",Manufacture of other non-metallic mineral products,,Undefined,Units,Percentage (%),0.371594364
2008,Manufacturing,"Manufacture of rubber and plastics products, and other non-metallic mineral products",Manufacture of other non-metallic mineral products,"Glass, refractory, clay, porcelain, ceramic, stone products",Undefined,Units,Percentage (%),0.200524802
2008,Manufacturing,"Manufacture of rubber and plastics products, and other non-metallic mineral products",Manufacture of other non-metallic mineral products,"Cement, lime, plaster and articles of concrete, cement and plaster",Undefined,Units,Percentage (%),0.172148015
2008,Manufacturing,Manufacture of basic metals and metal products,,,Undefined,Units,Percentage (%),1.258284707
2008,Manufacturing,Manufacture of basic metals and metal products,Manufacture of basic metals,,Undefined,Units,Percentage (%),0.225935844
2008,Manufacturing,Manufacture of basic metals and metal products,,Basic iron and steel,Undefined,Units,Percentage (%),0.141614322
2008,Manufacturing,Manufacture of basic metals and metal products,,Other basic metals and casting,Undefined,Units,Percentage (%),0.098678424
2008,Manufacturing,Manufacture of basic metals and metal products,"Manufacture of fabricated metal products, except machinery and equipment",,Undefined,Units,Percentage (%),1.027293616
2008,Manufacturing,Manufacture of basic metals and metal products,"Manufacture of fabricated metal products, except machinery and equipment","Fabricated metal products, excluding weapons and ammunition",Undefined,Units,Percentage (%),0.903338957
2008,Manufacturing,Manufacture of basic metals and metal products,"Manufacture of fabricated metal products, except machinery and equipment",Weapons and ammunition,Undefined,Units,Percentage (%),0.12826847
2008,Manufacturing,"Manufacturing of computer, electronic and optical products",,,Undefined,Units,Percentage (%),0.7044992370000001
2008,Manufacturing,Manufacture of electrical equipment,,,Undefined,Units,Percentage (%),0.34004962200000005
2008,Manufacturing,Manufacture of machinery and equipment n.e.c.,,,Undefined,Units,Percentage (%),0.763814137
2008,Manufacturing,Manufacture of transport equipment,,,Undefined,Units,Percentage (%),0.9379842509999999
2008,Manufacturing,Manufacture of transport equipment,"Motor vehicles, trailers and semi-trailers",,Undefined,Units,Percentage (%),0.58364513
2008,Manufacturing,Manufacture of transport equipment,Manufacture of other transport equipment,,Undefined,Units,Percentage (%),0.388647398
2008,Manufacturing,Manufacture of transport equipment,Manufacture of other transport equipment,Building of ships and boats,Undefined,Units,Percentage (%),0.061606611
2008,Manufacturing,Manufacture of transport equipment,Manufacture of other transport equipment,Air and spacecraft and related machinery,Undefined,Units,Percentage (%),0.299001016
2008,Manufacturing,Manufacture of transport equipment,Manufacture of other transport equipment,Other transport equipment,Undefined,Units,Percentage (%),0.033971261
2008,Manufacturing,Other manufacturing and repair,,,Undefined,Units,Percentage (%),0.9268627070000001
2008,Manufacturing,Furniture and other manufacturing,,,Undefined,Units,Percentage (%),0.566187676
2008,Manufacturing,Furniture and other manufacturing,Furniture,,Undefined,Units,Percentage (%),0.257547989
2008,Manufacturing,Furniture and other manufacturing,Other manufacturing,,Undefined,Units,Percentage (%),0.30992035
2008,Manufacturing,Furniture and other manufacturing,Repair and installation of machinery and equipment,,Undefined,Units,Percentage (%),0.362697129
2008,Manufacturing,Furniture and other manufacturing,Repair and installation of machinery and equipment,Repair and maintenance of ships and boats,Undefined,Units,Percentage (%),0.021097231
2008,Manufacturing,Furniture and other manufacturing,Repair and installation of machinery and equipment,Repair and maintenance of aircraft and spacecraft,Undefined,Units,Percentage (%),0.11027179
2008,Manufacturing,Furniture and other manufacturing,Repair and installation of machinery and equipment,Rest of repair; installation,Undefined,Units,Percentage (%),0.234765676
2008,"Electricity, gas, steam and air conditioning supply",,,,Undefined,Units,Percentage (%),1.473570831
2008,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution",,Undefined,Units,Percentage (%),0.9896151740000001
2008,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply",Gas; distribution of gaseous fuels through mains; steam and air conditioning supply,,Undefined,Units,Percentage (%),0.464071685
2008,"Water supply; sewerage, waste management and remediation activities",,,,Undefined,Units,Percentage (%),1.214539969
2008,"Water supply; sewerage, waste management and remediation activities","Water collection, treatment and supply",,,Undefined,Units,Percentage (%),0.341869511
2008,"Water supply; sewerage, waste management and remediation activities","Sewerage, waste collection, treatment and disposal activities; materials recovery and remediation activities and other waste management services",Remediation activities and other waste management services,,Undefined,Units,Percentage (%),0.877793108
2008,"Water supply; sewerage, waste management and remediation activities","Sewerage, waste collection, treatment and disposal activities; materials recovery and remediation activities and other waste management services",Sewerage,,Undefined,Units,Percentage (%),0.313762337
2008,"Water supply; sewerage, waste management and remediation activities","Sewerage, waste collection, treatment and disposal activities; materials recovery and remediation activities and other waste management services","Waste collection, treatment and disposal activities; materials recovery",,Undefined,Units,Percentage (%),0.556818618
2008,"Water supply; sewerage, waste management and remediation activities","Sewerage, waste collection, treatment and disposal activities; materials recovery and remediation activities and other waste management services",Remediation activities and other waste management services,,Undefined,Units,Percentage (%),0.009706074
2008,Construction,,,,Undefined,Units,Percentage (%),6.5977041089999995
2008,Construction,Construction of buildings,,,Undefined,Units,Percentage (%),2.912496369
2008,Construction,Civil engineering,,,Undefined,Units,Percentage (%),1.237794106
2008,Construction,Specialised construction activities,,,Undefined,Units,Percentage (%),2.447413634
2008,Wholesale and retail trade; repair of motor vehicles and motorcycles,,,,Undefined,Units,Percentage (%),11.02461771
2008,Wholesale and retail trade; repair of motor vehicles and motorcycles,Wholesale and retail trade and repair of motor vehicles and motorcycles,,,Undefined,Units,Percentage (%),1.7897596869999999
2008,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Wholesale trade, except of motor vehicles and motorcycles",,,Undefined,Units,Percentage (%),3.551681813
2008,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade, except of motor vehicles and motorcycles",,,Undefined,Units,Percentage (%),5.696050233999999
2008,Transportation and storage,,,,Undefined,Units,Percentage (%),4.813336686
2008,Transportation and storage,Land transport and transport via pipelines,,,Undefined,Units,Percentage (%),2.036186133
2008,Transportation and storage,Land transport and transport via pipelines,Rail transport,,Undefined,Units,Percentage (%),0.273994393
2008,Transportation and storage,Land transport and transport via pipelines,"Land transport services and transport services via pipelines, excluding rail transport",,Undefined,Units,Percentage (%),1.768325439
2008,Transportation and storage,Water transport,,,Undefined,Units,Percentage (%),0.39403966100000004
2008,Transportation and storage,Air transport,,,Undefined,Units,Percentage (%),0.44337887299999995
2008,Transportation and storage,Warehousing and support activities for transportation,,,Undefined,Units,Percentage (%),1.099617351
2008,Transportation and storage,Postal and courier activities,,,Undefined,Units,Percentage (%),0.855078198
2008,Accommodation and food services,,,,Undefined,Units,Percentage (%),2.6418047369999997
2008,Accommodation and food services,Accommodation,,,Undefined,Units,Percentage (%),0.629142354
2008,Accommodation and food services,Food and beverage service activities,,,Undefined,Units,Percentage (%),2.0220314409999998
2008,Information and communication,,,,Undefined,Units,Percentage (%),5.728538622
2008,Information and communication,Publishing audio visual broadcsting,,,Undefined,Units,Percentage (%),1.5845840580000001
2008,Information and communication,Publishing audio visual broadcsting,Publishing activities,,Undefined,Units,Percentage (%),0.831352238
2008,Information and communication,"Motion picture, video and tv programme production, sound recording and music publishing activities and programming and broadcasting activities",,,Undefined,Units,Percentage (%),0.764016347
2008,Information and communication,"Motion picture, video and tv programme production, sound recording and music publishing activities and programming and broadcasting activities","Motion picture, video and tv programme production, sound recording and music publishing activities",,Undefined,Units,Percentage (%),0.5301943170000001
2008,Information and communication,"Motion picture, video and tv programme production, sound recording and music publishing activities and programming and broadcasting activities",Programming and broadcasting activities,,Undefined,Units,Percentage (%),0.23773142100000003
2008,Information and communication,Telecommunications,,,Undefined,Units,Percentage (%),1.596042618
2008,Information and communication,IT and other information service,,,Undefined,Units,Percentage (%),2.565099787
2008,Information and communication,IT and other information service,"Computer programming, consultancy and related activities",,Undefined,Units,Percentage (%),2.250191594
2008,Information and communication,IT and other information service,Information service activities,,Undefined,Units,Percentage (%),0.316997695
2008,Financial and insurance,,,,Undefined,Units,Percentage (%),8.340551103
2008,Financial and insurance,"Financial service activities, except insurance and pension funding",,,Undefined,Units,Percentage (%),5.157160892
2008,Financial and insurance,"Financial service activities, except insurance and pension funding","Insurance, reinsurance and pension funding, except compulsory social security",,Undefined,Units,Percentage (%),1.930834783
2008,Financial and insurance,"Financial service activities, except insurance and pension funding","Insurance and reinsurance, except compulsory social security",,Undefined,Units,Percentage (%),1.7785033369999999
2008,Financial and insurance,Pension funding,,,Undefined,Units,Percentage (%),0.154016529
2008,Financial and insurance,Activities auxiliary to financial services and insurance activities,,,Undefined,Units,Percentage (%),1.254375316
2008,Real estate,,,,Undefined,Units,Percentage (%),10.47945986
2008,Real estate,Real estate activities,"Buying and selling, renting and operating of own or leased real estate, excluding imputed rental",,Undefined,Units,Percentage (%),2.552562774
2008,Real estate,Real estate activities,Imputed rental,,Undefined,Units,Percentage (%),7.492145831
2008,Real estate,Real estate activities,Real estate activities on a fee or contract basis,,Undefined,Units,Percentage (%),0.435694898
2008,"Professional, scientific and technical activities",,,,Undefined,Units,Percentage (%),6.849792432
2008,"Professional, scientific and technical activities",Legal accounting management architecture engineering tech testing,,,Undefined,Units,Percentage (%),5.15035316
2008,"Professional, scientific and technical activities",Legal and accounting activities and activites of head offices; management consultancy activities,,,Undefined,Units,Percentage (%),3.540964689
2008,"Professional, scientific and technical activities",Legal and accounting activities and activites of head offices; management consultancy activities,Legal and accounting activities,,Undefined,Units,Percentage (%),2.3464434990000003
2008,"Professional, scientific and technical activities",Legal and accounting activities and activites of head offices; management consultancy activities,Legal and accounting activities,Legal activities,Undefined,Units,Percentage (%),1.464673596
2008,"Professional, scientific and technical activities",Legal and accounting activities and activites of head offices; management consultancy activities,Legal and accounting activities,"Accounting, bookkeeping and auditing activities; tax consultancy",Undefined,Units,Percentage (%),0.89787929
2008,"Professional, scientific and technical activities",Legal and accounting activities and activites of head offices; management consultancy activities,Activities of head offices; management consultancy activities,,Undefined,Units,Percentage (%),1.207732236
2008,"Professional, scientific and technical activities",Legal and accounting activities and activites of head offices; management consultancy activities,Architectural and engineering activities; technical testing and analysis,,Undefined,Units,Percentage (%),1.608647034
2008,"Professional, scientific and technical activities",Scientific research and development,,,Undefined,Units,Percentage (%),0.589644023
2008,"Professional, scientific and technical activities","Other Professional, scientific and technical activities",,,Undefined,Units,Percentage (%),1.1318361259999998
2008,"Professional, scientific and technical activities","Other Professional, scientific and technical activities",Advertising and market research,,Undefined,Units,Percentage (%),0.5413158610000001
2008,"Professional, scientific and technical activities","Other professional, scientific and technical activities and veterinary activities",,,Undefined,Units,Percentage (%),0.590857282
2008,"Professional, scientific and technical activities","Other professional, scientific and technical activities and veterinary activities","Other professional, scientific and technical activities",,Undefined,Units,Percentage (%),0.447827491
2008,"Professional, scientific and technical activities","Other professional, scientific and technical activities and veterinary activities",Veterinary activities,,Undefined,Units,Percentage (%),0.143771228
2008,Administrative and support activities,,,,Undefined,Units,Percentage (%),4.043388848999999
2008,Administrative and support activities,,Rental and leasing activities,,Undefined,Units,Percentage (%),0.760578779
2008,Administrative and support activities,,Employment activities,,Undefined,Units,Percentage (%),0.86882847
2008,Administrative and support activities,,"Travel agency, tour operator and other reservation service and related activities",,Undefined,Units,Percentage (%),0.757410824
2008,Administrative and support activities,"Security and investigation activities, services to buildings and landscape activities and office administrative, office support and other business support activities",,,Undefined,Units,Percentage (%),1.732669096
2008,Administrative and support activities,"Security and investigation activities, services to buildings and landscape activities and office administrative, office support and other business support activities",Security and investigation activities,,Undefined,Units,Percentage (%),0.18461762399999998
2008,Administrative and support activities,"Security and investigation activities, services to buildings and landscape activities and office administrative, office support and other business support activities",Services to buildings and landscape activities,,Undefined,Units,Percentage (%),0.607977719
2008,Administrative and support activities,"Security and investigation activities, services to buildings and landscape activities and office administrative, office support and other business support activities","Office administrative, office support and other business support activities",,Undefined,Units,Percentage (%),0.9561157370000001
2008,Public administration and defence; compulsory social security,,,,Undefined,Units,Percentage (%),5.651227043
2008,Education,,,,Undefined,Units,Percentage (%),6.326945074
2008,Human health and social activities,,,,Undefined,Units,Percentage (%),6.395966047999999
2008,Human health and social activities,Human health activities,,,Undefined,Units,Percentage (%),4.70643506
2008,Human health and social activities,Residential care and social work activities,,,Undefined,Units,Percentage (%),1.6913508769999999
2008,Human health and social activities,Residential care and social work activities,Residential care activities,,Undefined,Units,Percentage (%),0.7725091620000001
2008,Human health and social activities,Residential care and social work activities,Social work activities without accommodation,,Undefined,Units,Percentage (%),0.9196505540000001
2008,"Arts, entertainment and recreation",,,,Undefined,Units,Percentage (%),1.609658083
2008,"Arts, entertainment and recreation","Creative, arts and entertainment activities and libraries, archives, museums and other cultural activities and gambling and betting activities",,,Undefined,Units,Percentage (%),1.264148794
2008,"Arts, entertainment and recreation","Creative, arts and entertainment activities and libraries, archives, museums and other cultural activities and gambling and betting activities","Creative, arts and entertainment activities",,Undefined,Units,Percentage (%),0.23894468
2008,"Arts, entertainment and recreation","Creative, arts and entertainment activities and libraries, archives, museums and other cultural activities and gambling and betting activities","Libraries, archives, museums and other cultural activities",,Undefined,Units,Percentage (%),0.205310436
2008,"Arts, entertainment and recreation","Creative, arts and entertainment activities and libraries, archives, museums and other cultural activities and gambling and betting activities",Gambling and betting activities,,Undefined,Units,Percentage (%),0.842473782
2008,"Arts, entertainment and recreation","Creative, arts and entertainment activities and libraries, archives, museums and other cultural activities and gambling and betting activities",Sports activities and amusement and recreation activities,,Undefined,Units,Percentage (%),0.345711499
2008,Other service activities,,,,Undefined,Units,Percentage (%),2.185214818
2008,Other service activities,Activities of membership organisations,,,Undefined,Units,Percentage (%),0.813962188
2008,Other service activities,Repair of computers and personal and household goods,,,Undefined,Units,Percentage (%),0.11943863800000001
2008,Other service activities,Other personal service activities,,,Undefined,Units,Percentage (%),1.27102393
2008,Activities of households as employers,,,,Undefined,Units,Percentage (%),0.401386621
2009,"Agriculture, forestry and fishing",,,,Undefined,Units,Percentage (%),0.697963598
2009,"Agriculture, forestry and fishing","Crop and animal production, hunting and related service activities",,,Undefined,Units,Percentage (%),0.653649567
2009,"Agriculture, forestry and fishing",Forestry and logging,,,Undefined,Units,Percentage (%),0.01444257
2009,"Agriculture, forestry and fishing",Fishing and aquaculture,,,Undefined,Units,Percentage (%),0.034169006
2009,Mining and quarrying,,,,Undefined,Units,Percentage (%),2.838845581
2009,Mining and quarrying,Mining of coal and lignite,,,Undefined,Units,Percentage (%),0.02980101
2009,Mining and quarrying,Extraction of crude petroleum and natural gas,,,Undefined,Units,Percentage (%),2.5375947130000003
2009,Mining and quarrying,Mining of metal ores,,,Undefined,Units,Percentage (%),0.0
2009,Mining and quarrying,Other mining and quarrying,,,Undefined,Units,Percentage (%),0.166336131
2009,Mining and quarrying,Mining support service activities,,,Undefined,Units,Percentage (%),0.162109038
2009,Manufacturing,,,,Undefined,Units,Percentage (%),10.22858008
2009,Manufacturing,"Manufacture of food products, beverages and tobacco",,,Undefined,Units,Percentage (%),1.5788194430000002
2009,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of food products,,Undefined,Units,Percentage (%),1.215500752
2009,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Processing and preserving of meat and production of meat products,Undefined,Units,Percentage (%),0.20522539199999998
2009,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of food products,"Processing and preserving of fish, crustaceans, molluscs, fruit and vegetables",Undefined,Units,Percentage (%),0.169436
2009,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Vegetable and animal oils and fats,Undefined,Units,Percentage (%),0.02437624
2009,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Dairy products,Undefined,Units,Percentage (%),0.06079969599999999
2009,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of food products,"Grain mill products, starches and starch products",Undefined,Units,Percentage (%),0.088064449
2009,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Bakery and farinaceous products,Undefined,Units,Percentage (%),0.21410228899999997
2009,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Other food products,Undefined,Units,Percentage (%),0.411366655
2009,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Prepared animal feeds,Undefined,Units,Percentage (%),0.056079440999999994
2009,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of beverages,,Undefined,Units,Percentage (%),0.28814687699999997
2009,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of beverages,Alcoholic beverages,Undefined,Units,Percentage (%),0.188598824
2009,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of beverages,Soft drinks; production of mineral waters and other bottled waters,Undefined,Units,Percentage (%),0.117795007
2009,Manufacturing,"Manufacture of food products, beverages and tobacco",Tobacco products,,Undefined,Units,Percentage (%),0.079821617
2009,Manufacturing,"Manufacture of textiles, wearing apparel and leather products",,,Undefined,Units,Percentage (%),0.34774889700000006
2009,Manufacturing,"Manufacture of textiles, wearing apparel and leather products",Textiles,,Undefined,Units,Percentage (%),0.19648939899999998
2009,Manufacturing,"Manufacture of textiles, wearing apparel and leather products",Wearing apparel,,Undefined,Units,Percentage (%),0.11342701
2009,Manufacturing,"Manufacture of textiles, wearing apparel and leather products",Leather and related products,,Undefined,Units,Percentage (%),0.0383961
2009,Manufacturing,"Manufacture of wood and paper products, and printing",,,Undefined,Units,Percentage (%),0.887971453
2009,Manufacturing,"Manufacture of wood and paper products, and printing","Wood and products of wood and cork, except furniture; articles of straw and plaiting materials",,Undefined,Units,Percentage (%),0.19050101600000002
2009,Manufacturing,"Manufacture of wood and paper products, and printing",Paper and paper products,,Undefined,Units,Percentage (%),0.28018585100000004
2009,Manufacturing,"Manufacture of wood and paper products, and printing",Printing and reproduction of recorded media,,Undefined,Units,Percentage (%),0.420314003
2009,Manufacturing,"Manufacture of coke, and refined petroleum products",,,Undefined,Units,Percentage (%),0.33781522700000005
2009,Manufacturing,"Manufacture of coke, and refined petroleum products",Coke and refined petroleum products,,Undefined,Units,Percentage (%),0.33781522700000005
2009,Manufacturing,Manufacture of chemicals and chemical products,,,Undefined,Units,Percentage (%),0.571925758
2009,Manufacturing,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,"Industrial gases, inorganics and fertilisers (all inorganic chemicals)",Undefined,Units,Percentage (%),0.059602019000000006
2009,Manufacturing,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,Petrochemicals,Undefined,Units,Percentage (%),0.131673964
2009,Manufacturing,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,"Dyestuffs, agro-chemicals",Undefined,Units,Percentage (%),0.060024728
2009,Manufacturing,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,"Paints, varnishes and similar coatings, printing ink and mastics",Undefined,Units,Percentage (%),0.090107544
2009,Manufacturing,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,"Soap and detergents, cleaning and polishing preparations, perfumes and toilet preparations",Undefined,Units,Percentage (%),0.12321977699999999
2009,Manufacturing,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,Other chemical products,Undefined,Units,Percentage (%),0.141396279
2009,Manufacturing,Manufacture of basic pharmaceutical products and pharmaceutical preparations,,,Undefined,Units,Percentage (%),1.24614718
2009,Manufacturing,"Manufacture of rubber and plastics products, and other non-metallic mineral products",,,Undefined,Units,Percentage (%),0.906007052
2009,Manufacturing,"Manufacture of rubber and plastics products, and other non-metallic mineral products",Rubber and plastic products,,Undefined,Units,Percentage (%),0.572700725
2009,Manufacturing,"Manufacture of rubber and plastics products, and other non-metallic mineral products",Manufacture of other non-metallic mineral products,,Undefined,Units,Percentage (%),0.335913035
2009,Manufacturing,"Manufacture of rubber and plastics products, and other non-metallic mineral products",Manufacture of other non-metallic mineral products,"Glass, refractory, clay, porcelain, ceramic, stone products",Undefined,Units,Percentage (%),0.171901805
2009,Manufacturing,"Manufacture of rubber and plastics products, and other non-metallic mineral products",Manufacture of other non-metallic mineral products,"Cement, lime, plaster and articles of concrete, cement and plaster",Undefined,Units,Percentage (%),0.165138455
2009,Manufacturing,Manufacture of basic metals and metal products,,,Undefined,Units,Percentage (%),1.062339062
2009,Manufacturing,Manufacture of basic metals and metal products,Manufacture of basic metals,,Undefined,Units,Percentage (%),0.17859470300000002
2009,Manufacturing,Manufacture of basic metals and metal products,,Basic iron and steel,Undefined,Units,Percentage (%),0.101309342
