Year,Performing/Funding,Country,Region,Sector,Source,Source sub-category,Product group,Unit measure,Observation status,Unit multiplier,GeoCode,Value
2014,Performing research and development,England,Yorkshire and The Humber,Government,,,,Percentage (%),Undefined,Units,E12000003,0.0038273921605305296
2014,Performing research and development,,,Business Enterprise,,,Non-ferrous metals,Percentage (%),Undefined,Units,,0.004096926819722821
2014,Performing research and development,,,Business Enterprise,,,Other transport equipment,Percentage (%),Undefined,Units,,0.004204740683399729
2014,Funding research and development,,,Higher Education,,,,Percentage (%),Undefined,Units,,0.00452818227443048
2014,Performing research and development,England,East Midlands,Government,,,,Percentage (%),Undefined,Units,E12000004,0.00468990306994586
2014,Performing research and development,,,Business Enterprise,,,Fabricated metal products except machinery and equipment,Percentage (%),Undefined,Units,,0.00592976250223039
2014,Performing research and development,England,London,Private Non-Profit,,,,Percentage (%),Undefined,Units,E12000007,0.00614539022958423
2014,Performing research and development,,,Business Enterprise,,,Rubber and plastic products,Percentage (%),Undefined,Units,,0.00684618034348418
2014,Funding research and development,,,Business Enterprise,Other,,,Percentage (%),Undefined,Units,,0.0069539942071611
2014,Performing research and development,,,Business Enterprise,,,"Agriculture, hunting and forestry; Fishing",Percentage (%),Undefined,Units,,0.00727743579819185
2014,Performing research and development,Northern Ireland,,Higher Education,,,,Percentage (%),Undefined,Units,N92000002,0.007654784321061059
2014,Performing research and development,,,Business Enterprise,,,"Electricity, gas and water supply",Percentage (%),Undefined,Units,,0.007978225912091809
2014,Performing research and development,,,Business Enterprise,,,Construction,Percentage (%),Undefined,Units,,0.00813994670760718
2014,Performing research and development,,,Business Enterprise,,,Public administration,Percentage (%),Undefined,Units,,0.00851729523047639
2014,Performing research and development,,,Business Enterprise,,,Other manufactured goods,Percentage (%),Undefined,Units,,0.009864968526437841
2014,Performing research and development,,,Business Enterprise,,,Refined petroleum products and coke oven products,Percentage (%),Undefined,Units,,0.0101884101174685
2014,Performing research and development,England,East of England,Government,,,,Percentage (%),Undefined,Units,E12000006,0.0114821764815915
2014,Performing research and development,,,Business Enterprise,,,Extractive Industries,Percentage (%),Undefined,Units,,0.0123985943228453
2014,Performing research and development,,,Business Enterprise,,,Wholesale and retail trade,Percentage (%),Undefined,Units,,0.0128837567093915
2014,Performing research and development,England,North East,Higher Education,,,,Percentage (%),Undefined,Units,E12000001,0.0133689190959376
2014,Performing research and development,Scotland,,Government,,,,Percentage (%),Undefined,Units,S92000003,0.0137462676188068
2014,Performing research and development,,,Business Enterprise,,,Shipbuilding,Percentage (%),Undefined,Units,,0.0142853369371914
2014,Performing research and development,Wales,,Higher Education,,,,Percentage (%),Undefined,Units,W92000004,0.0146626854600606
2014,Performing research and development,,,Business Enterprise,,,Computers and peripheral equipment,Percentage (%),Undefined,Units,,0.0148783131874144
2014,Performing research and development,England,North East,Business Enterprise,,,,Percentage (%),Undefined,Units,E12000001,0.0152017547784452
2014,Performing research and development,England,East of England,Private Non-Profit,,,,Percentage (%),Undefined,Units,E12000006,0.0162259864833759
2014,Performing research and development,England,East Midlands,Higher Education,,,,Percentage (%),Undefined,Units,E12000004,0.0174658459156604
2014,Performing research and development,England,London,Government,,,,Percentage (%),Undefined,Units,E12000007,0.0180588221658834
2014,Performing research and development,England,South West,Government,,,,Percentage (%),Undefined,Units,E12000009,0.0191908677344911
2014,Performing research and development,England,West Midlands,Higher Education,,,,Percentage (%),Undefined,Units,E12000005,0.0193525885300064
2014,Performing research and development,Northern Ireland,,Business Enterprise,,,,Percentage (%),Undefined,Units,N92000002,0.0193525885300064
2014,Performing research and development,England,South West,Higher Education,,,,Percentage (%),Undefined,Units,E12000009,0.0203229133030987
2014,Performing research and development,Wales,,Business Enterprise,,,,Percentage (%),Undefined,Units,W92000004,0.0208080756896448
2014,Funding research and development,,,Business Enterprise,Other UK Business,,,Percentage (%),Undefined,Units,,0.0210776103488371
2014,Performing research and development,,,Business Enterprise,,,Food products and beverages; Tobacco products,Percentage (%),Undefined,Units,,0.0232338876223754
2014,Performing research and development,,,Business Enterprise,,,Electrical equipment,Percentage (%),Undefined,Units,,0.0248510955775292
2014,Performing research and development,Northern Ireland,,,,,,Percentage (%),Undefined,Units,N92000002,0.0279776976241597
2014,Performing research and development,England,Yorkshire and The Humber,Higher Education,,,,Percentage (%),Undefined,Units,E12000003,0.0281933253515136
2014,Performing research and development,England,North East,,,,,Percentage (%),Undefined,Units,E12000001,0.0296488125111519
2014,Performing research and development,England,,Private Non-Profit,,,,Percentage (%),Undefined,Units,E92000001,0.0305113234205673
2014,Performing research and development,England,North West,Higher Education,,,,Percentage (%),Undefined,Units,E12000002,0.0325058798985902
2014,Performing research and development,,,Private Non-profit,,,,Percentage (%),Undefined,Units,,0.0326136937622672
2014,Performing research and development,,,Business Enterprise,,,Precision instruments and optical products; Photographic equipment,Percentage (%),Undefined,Units,,0.0361176443317669
2014,Performing research and development,Wales,,,,,,Percentage (%),Undefined,Units,W92000004,0.0364410859227977
2014,Performing research and development,England,Yorkshire and The Humber,Business Enterprise,,,,Percentage (%),Undefined,Units,E12000003,0.0377348522869207
2014,Performing research and development,England,East of England,Higher Education,,,,Percentage (%),Undefined,Units,E12000006,0.0378426661505976
2014,Performing research and development,England,South East,Government,,,,Percentage (%),Undefined,Units,E12000008,0.0412927097882589
2014,Performing research and development,,,Business Enterprise,,,Chemicals and chemical products,Percentage (%),Undefined,Units,,0.0422630345613512
2014,Performing research and development,,,Business Enterprise,,,Research and development services,Percentage (%),Undefined,Units,,0.0440419633120203
2014,Performing research and development,,,Research councils,,,,Percentage (%),Undefined,Units,,0.0441497771756972
2014,Performing research and development,,,Business Enterprise,,,Consumer electronics and communication equipment,Percentage (%),Undefined,Units,,0.0491631218366738
2014,Performing research and development,Scotland,,Business Enterprise,,,,Percentage (%),Undefined,Units,S92000003,0.0515889337694044
2014,Performing research and development,,,Business Enterprise,,,Telecommunications,Percentage (%),Undefined,Units,,0.0517506545649198
2014,Performing research and development,Scotland,,Higher Education,,,,Percentage (%),Undefined,Units,S92000003,0.0543381872931658
2014,Performing research and development,,,Business Enterprise,,,Machinery and equipment,Percentage (%),Undefined,Units,,0.0544999080886812
2014,Performing research and development,England,South East,Higher Education,,,,Percentage (%),Undefined,Units,E12000008,0.0609148329774577
2014,Performing research and development,,,Business Enterprise,,,Miscellaneous business activities; Technical testing and analysis,Percentage (%),Undefined,Units,,0.0612921815003269
2014,Performing research and development,England,Yorkshire and The Humber,,,,,Percentage (%),Undefined,Units,E12000003,0.0699172905944802
2014,Performing research and development,,,Government,,,,Percentage (%),Undefined,Units,,0.0749845421872953
2014,Funding research and development,,,Private Non-Profit,,,,Percentage (%),Undefined,Units,,0.0787580274159873
2014,Performing research and development,England,East Midlands,Business Enterprise,,,,Percentage (%),Undefined,Units,E12000004,0.0794049105980489
2014,Performing research and development,England,South West,Business Enterprise,,,,Percentage (%),Undefined,Units,E12000009,0.0841487205998332
2014,Performing research and development,,,Business Enterprise,,,Aerospace,Percentage (%),Undefined,Units,,0.0898089484428713
2014,Performing research and development,England,London,Business Enterprise,,,,Percentage (%),Undefined,Units,E12000007,0.0929355504895018
2014,Performing research and development,England,London,Higher Education,,,,Percentage (%),Undefined,Units,E12000007,0.0992965684464399
2014,Funding research and development,,,Business Enterprise,UK Government,,,Percentage (%),Undefined,Units,,0.10166847344733199
2014,Performing research and development,England,East Midlands,,,,,Percentage (%),Undefined,Units,E12000004,0.10166847344733199
2014,Performing research and development,England,North West,Business Enterprise,,,,Percentage (%),Undefined,Units,E12000002,0.10312396060697
2014,Performing research and development,England,,Government,,,,Percentage (%),Undefined,Units,E92000001,0.103555216061678
2014,Performing research and development,England,West Midlands,Business Enterprise,,,,Percentage (%),Undefined,Units,E12000005,0.103716936857193
