Year,Units,Sex,Sex by disability,Working Pattern,Age,Occupation,Disability status,Country,Region,Observation status,Unit multiplier,Unit measure,GeoCode,Value
2017,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,50 to 59,Professional occupations,,,,Undefined,Units,GBP (£),,21.12
2018,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,50 to 59,Professional occupations,,,,Undefined,Units,GBP (£),,21.5
2019,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,50 to 59,Professional occupations,,,,Undefined,Units,GBP (£),,22.37
2011,1. Annual survey of hours and earnings (ASHE),Men,,,50 to 59,Professional occupations,,,,Undefined,Units,GBP (£),,25.24
2012,1. Annual survey of hours and earnings (ASHE),Men,,,50 to 59,Professional occupations,,,,Undefined,Units,GBP (£),,24.95
2013,1. Annual survey of hours and earnings (ASHE),Men,,,50 to 59,Professional occupations,,,,Undefined,Units,GBP (£),,25.35
2014,1. Annual survey of hours and earnings (ASHE),Men,,,50 to 59,Professional occupations,,,,Undefined,Units,GBP (£),,25.36
2015,1. Annual survey of hours and earnings (ASHE),Men,,,50 to 59,Professional occupations,,,,Undefined,Units,GBP (£),,25.71
2016,1. Annual survey of hours and earnings (ASHE),Men,,,50 to 59,Professional occupations,,,,Undefined,Units,GBP (£),,26.38
2017,1. Annual survey of hours and earnings (ASHE),Men,,,50 to 59,Professional occupations,,,,Undefined,Units,GBP (£),,26.58
2018,1. Annual survey of hours and earnings (ASHE),Men,,,50 to 59,Professional occupations,,,,Undefined,Units,GBP (£),,26.95
2019,1. Annual survey of hours and earnings (ASHE),Men,,,50 to 59,Professional occupations,,,,Undefined,Units,GBP (£),,27.62
2011,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,50 to 59,Professional occupations,,,,Undefined,Units,GBP (£),,25.14
2012,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,50 to 59,Professional occupations,,,,Undefined,Units,GBP (£),,24.76
2013,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,50 to 59,Professional occupations,,,,Undefined,Units,GBP (£),,25.25
2014,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,50 to 59,Professional occupations,,,,Undefined,Units,GBP (£),,25.34
2015,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,50 to 59,Professional occupations,,,,Undefined,Units,GBP (£),,25.67
2016,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,50 to 59,Professional occupations,,,,Undefined,Units,GBP (£),,26.34
2017,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,50 to 59,Professional occupations,,,,Undefined,Units,GBP (£),,26.52
2018,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,50 to 59,Professional occupations,,,,Undefined,Units,GBP (£),,26.93
2019,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,50 to 59,Professional occupations,,,,Undefined,Units,GBP (£),,27.58
2011,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,50 to 59,Professional occupations,,,,Undefined,Units,GBP (£),,27.06
2012,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,50 to 59,Professional occupations,,,,Undefined,Units,GBP (£),,28.04
2013,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,50 to 59,Professional occupations,,,,Undefined,Units,GBP (£),,27.12
2014,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,50 to 59,Professional occupations,,,,Undefined,Units,GBP (£),,25.64
2015,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,50 to 59,Professional occupations,,,,Undefined,Units,GBP (£),,26.47
2016,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,50 to 59,Professional occupations,,,,Undefined,Units,GBP (£),,27.01
2017,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,50 to 59,Professional occupations,,,,Undefined,Units,GBP (£),,27.53
2018,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,50 to 59,Professional occupations,,,,Undefined,Units,GBP (£),,27.32
2019,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,50 to 59,Professional occupations,,,,Undefined,Units,GBP (£),,28.29
2011,1. Annual survey of hours and earnings (ASHE),,,,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,22.87
2012,1. Annual survey of hours and earnings (ASHE),,,,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,22.83
2013,1. Annual survey of hours and earnings (ASHE),,,,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,23.12
2014,1. Annual survey of hours and earnings (ASHE),,,,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,22.91
2015,1. Annual survey of hours and earnings (ASHE),,,,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,22.66
2016,1. Annual survey of hours and earnings (ASHE),,,,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,22.76
2017,1. Annual survey of hours and earnings (ASHE),,,,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,23.21
2018,1. Annual survey of hours and earnings (ASHE),,,,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,24.47
2019,1. Annual survey of hours and earnings (ASHE),,,,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,24.25
2011,1. Annual survey of hours and earnings (ASHE),,,Full Time,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,23.04
2012,1. Annual survey of hours and earnings (ASHE),,,Full Time,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,23.09
2013,1. Annual survey of hours and earnings (ASHE),,,Full Time,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,23.22
2014,1. Annual survey of hours and earnings (ASHE),,,Full Time,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,23.29
2015,1. Annual survey of hours and earnings (ASHE),,,Full Time,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,23.1
2016,1. Annual survey of hours and earnings (ASHE),,,Full Time,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,23.15
2017,1. Annual survey of hours and earnings (ASHE),,,Full Time,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,23.89
2018,1. Annual survey of hours and earnings (ASHE),,,Full Time,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,25.02
2019,1. Annual survey of hours and earnings (ASHE),,,Full Time,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,24.51
2011,1. Annual survey of hours and earnings (ASHE),,,Part Time,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,22.33
2012,1. Annual survey of hours and earnings (ASHE),,,Part Time,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,22.01
2013,1. Annual survey of hours and earnings (ASHE),,,Part Time,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,22.81
2014,1. Annual survey of hours and earnings (ASHE),,,Part Time,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,21.79
2015,1. Annual survey of hours and earnings (ASHE),,,Part Time,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,21.38
2016,1. Annual survey of hours and earnings (ASHE),,,Part Time,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,21.6
2017,1. Annual survey of hours and earnings (ASHE),,,Part Time,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,21.18
2018,1. Annual survey of hours and earnings (ASHE),,,Part Time,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,22.88
2019,1. Annual survey of hours and earnings (ASHE),,,Part Time,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,23.45
2011,1. Annual survey of hours and earnings (ASHE),Women,,,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,20.38
2012,1. Annual survey of hours and earnings (ASHE),Women,,,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,20.79
2013,1. Annual survey of hours and earnings (ASHE),Women,,,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,20.44
2014,1. Annual survey of hours and earnings (ASHE),Women,,,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,20.85
2015,1. Annual survey of hours and earnings (ASHE),Women,,,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,19.99
2016,1. Annual survey of hours and earnings (ASHE),Women,,,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,19.96
2017,1. Annual survey of hours and earnings (ASHE),Women,,,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,20.31
2018,1. Annual survey of hours and earnings (ASHE),Women,,,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,20.87
2019,1. Annual survey of hours and earnings (ASHE),Women,,,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,21.97
2011,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,20.31
2012,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,21.27
2013,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,20.67
2014,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,21.43
2015,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,20.25
2016,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,20.09
2017,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,20.42
2018,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,20.72
2019,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,21.98
2011,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,20.48
2012,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,20.09
2013,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,20.09
2014,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,19.96
2015,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,19.57
2016,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,19.74
2017,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,20.12
2018,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,21.15
2019,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,21.97
2011,1. Annual survey of hours and earnings (ASHE),Men,,,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,24.29
2012,1. Annual survey of hours and earnings (ASHE),Men,,,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,23.97
2013,1. Annual survey of hours and earnings (ASHE),Men,,,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,24.68
2014,1. Annual survey of hours and earnings (ASHE),Men,,,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,24.17
2015,1. Annual survey of hours and earnings (ASHE),Men,,,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,24.24
2016,1. Annual survey of hours and earnings (ASHE),Men,,,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,24.66
2017,1. Annual survey of hours and earnings (ASHE),Men,,,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,25.38
2018,1. Annual survey of hours and earnings (ASHE),Men,,,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,27.23
2019,1. Annual survey of hours and earnings (ASHE),Men,,,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,25.98
2011,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,24.18
2012,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,23.81
2013,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,24.3
2014,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,24.12
2015,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,24.36
2016,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,24.72
2017,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,25.91
2018,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,27.63
2019,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,25.99
2011,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,24.88
2012,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,24.87
2013,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,26.54
2014,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,24.44
2015,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,23.68
2016,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,24.33
2017,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,22.82
2018,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,25.42
2019,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,60 and over,Professional occupations,,,,Undefined,Units,GBP (£),,25.9
2011,1. Annual survey of hours and earnings (ASHE),,,,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,6.84
2012,1. Annual survey of hours and earnings (ASHE),,,,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,6.9
2013,1. Annual survey of hours and earnings (ASHE),,,,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,7.01
2014,1. Annual survey of hours and earnings (ASHE),,,,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,7.18
2015,1. Annual survey of hours and earnings (ASHE),,,,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,7.38
2016,1. Annual survey of hours and earnings (ASHE),,,,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,7.82
2017,1. Annual survey of hours and earnings (ASHE),,,,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,8.04
2018,1. Annual survey of hours and earnings (ASHE),,,,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,8.33
2019,1. Annual survey of hours and earnings (ASHE),,,,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,8.79
2011,1. Annual survey of hours and earnings (ASHE),,,Full Time,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,7.12
2012,1. Annual survey of hours and earnings (ASHE),,,Full Time,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,7.16
2013,1. Annual survey of hours and earnings (ASHE),,,Full Time,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,7.26
2014,1. Annual survey of hours and earnings (ASHE),,,Full Time,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,7.25
2015,1. Annual survey of hours and earnings (ASHE),,,Full Time,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,7.7
2016,1. Annual survey of hours and earnings (ASHE),,,Full Time,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,8.09
2017,1. Annual survey of hours and earnings (ASHE),,,Full Time,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,8.21
2018,1. Annual survey of hours and earnings (ASHE),,,Full Time,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,8.51
2019,1. Annual survey of hours and earnings (ASHE),,,Full Time,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,9.07
2011,1. Annual survey of hours and earnings (ASHE),,,Part Time,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,6.65
2012,1. Annual survey of hours and earnings (ASHE),,,Part Time,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,6.74
2013,1. Annual survey of hours and earnings (ASHE),,,Part Time,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,6.85
2014,1. Annual survey of hours and earnings (ASHE),,,Part Time,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,7.12
2015,1. Annual survey of hours and earnings (ASHE),,,Part Time,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,7.16
2016,1. Annual survey of hours and earnings (ASHE),,,Part Time,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,7.62
2017,1. Annual survey of hours and earnings (ASHE),,,Part Time,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,7.92
2018,1. Annual survey of hours and earnings (ASHE),,,Part Time,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,8.19
2019,1. Annual survey of hours and earnings (ASHE),,,Part Time,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,8.61
2011,1. Annual survey of hours and earnings (ASHE),Women,,,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,6.7
2012,1. Annual survey of hours and earnings (ASHE),Women,,,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,6.86
2013,1. Annual survey of hours and earnings (ASHE),Women,,,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,6.92
2014,1. Annual survey of hours and earnings (ASHE),Women,,,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,7.08
2015,1. Annual survey of hours and earnings (ASHE),Women,,,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,7.28
2016,1. Annual survey of hours and earnings (ASHE),Women,,,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,7.73
2017,1. Annual survey of hours and earnings (ASHE),Women,,,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,7.98
2018,1. Annual survey of hours and earnings (ASHE),Women,,,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,8.22
2019,1. Annual survey of hours and earnings (ASHE),Women,,,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,8.74
2011,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,7.01
2012,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,7.16
2013,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,7.22
2014,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,7.27
2015,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,7.66
2016,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,8.04
2017,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,8.18
2018,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,8.35
2019,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,9.1
2011,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,6.51
2012,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,6.67
2013,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,6.74
2014,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,6.96
2015,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,7.05
2016,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,7.54
2017,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,7.85
2018,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,8.14
2019,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,8.52
2011,1. Annual survey of hours and earnings (ASHE),Men,,,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,7.01
2012,1. Annual survey of hours and earnings (ASHE),Men,,,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,6.96
2013,1. Annual survey of hours and earnings (ASHE),Men,,,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,7.13
2014,1. Annual survey of hours and earnings (ASHE),Men,,,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,7.28
2015,1. Annual survey of hours and earnings (ASHE),Men,,,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,7.51
2016,1. Annual survey of hours and earnings (ASHE),Men,,,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,7.92
2017,1. Annual survey of hours and earnings (ASHE),Men,,,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,8.11
2018,1. Annual survey of hours and earnings (ASHE),Men,,,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,8.44
2019,1. Annual survey of hours and earnings (ASHE),Men,,,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,8.86
2011,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,7.22
2012,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,7.16
2013,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,7.32
2014,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,7.24
2015,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,7.75
2016,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,8.14
2017,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,8.24
2018,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,8.68
2019,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,9.04
2011,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,6.84
2012,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,6.82
2013,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,6.99
2014,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,7.32
2015,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,7.31
2016,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,7.73
2017,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,8.01
2018,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,8.25
2019,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,18 to 21,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,8.73
2011,1. Annual survey of hours and earnings (ASHE),,,,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,8.22
2012,1. Annual survey of hours and earnings (ASHE),,,,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,8.23
2013,1. Annual survey of hours and earnings (ASHE),,,,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,8.31
2014,1. Annual survey of hours and earnings (ASHE),,,,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,8.47
2015,1. Annual survey of hours and earnings (ASHE),,,,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,8.79
2016,1. Annual survey of hours and earnings (ASHE),,,,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,9.25
2017,1. Annual survey of hours and earnings (ASHE),,,,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,9.54
2018,1. Annual survey of hours and earnings (ASHE),,,,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,10.03
2019,1. Annual survey of hours and earnings (ASHE),,,,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,10.44
2011,1. Annual survey of hours and earnings (ASHE),,,Full Time,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,8.61
2012,1. Annual survey of hours and earnings (ASHE),,,Full Time,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,8.61
2013,1. Annual survey of hours and earnings (ASHE),,,Full Time,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,8.7
2014,1. Annual survey of hours and earnings (ASHE),,,Full Time,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,8.84
2015,1. Annual survey of hours and earnings (ASHE),,,Full Time,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,9.18
2016,1. Annual survey of hours and earnings (ASHE),,,Full Time,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,9.57
2017,1. Annual survey of hours and earnings (ASHE),,,Full Time,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,9.85
2018,1. Annual survey of hours and earnings (ASHE),,,Full Time,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,10.35
